"","pjtn_yesterday_pjtn_max_value","pjtn_yesterday_pjtn_min_value","pjtn_yesterday_pjtn_median_value","pjtn_yesterday_pjtn_average_value","pjtn_yesterday_pjtn_event_count","pjtn_yesterday_pjtn_event_max_value","pjtn_yesterday_pjtn_event_median_value","pjtn_yesterday_pjtn_event_average_value","sigma_yesterday_sigma_max_value","sigma_yesterday_sigma_min_value","sigma_yesterday_sigma_median_value","sigma_yesterday_sigma_average_value","sigma_yesterday_sigma_event_count","sigma_yesterday_sigma_event_max_value","sigma_yesterday_sigma_event_median_value","sigma_yesterday_sigma_event_average_value","thy_resv_yesterday_thy_resv_median_value","thy_resv_yesterday_thy_resv_average_value","thy_resv_yesterday_thy_resv_high_var","swrd_yesterday_swrd_trip_count","temp_max_value","temp_min_value","temp_median_value","temp_average_value","dqi_yesterday_dqi_max_value","dqi_yesterday_dqi_min_value","dqi_yesterday_dqi_median_value","dqi_yesterday_dqi_average_value","hvv_yesterday_hvv_max_value","hvv_yesterday_hvv_min_value","hvv_yesterday_hvv_median_value","hvv_yesterday_hvv_average_value","wndw_yesterday_wndw_max_value","wndw_yesterday_wndw_min_value","wndw_yesterday_wndw_median_value","wndw_yesterday_wndw_average_value","jitter_event_60m_15v_count","jitter_60m_15v","no_jitter_60m_count","no_jitter_60m_15v","jitter_event_60m_20v_count","jitter_60m_20v","jitter_event_120m_15v_count","jitter_120m_15v","jitter_event_120m_20v_count","jitter_120m_20v","jitter_event_180m_15v_count","jitter_180m_15v","jitter_event_180m_20v_count","jitter_180m_20v","timestamp"
"1",NA,NA,NA,NA,NA,NA,NA,NA,0.185529,0.0512299,0.139285,0.100735089147287,129,0.185529,0.139285,0.140032403100775,4,4,0,NA,NA,NA,NA,NA,15.5,14.5,15,15.2171624111608,20.91,20.885,20.9025,20.9024545007378,104.24,102.48,103.297,103.347384027778,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-10-31
"2",0.897389,0,0.248592,0.109056214710402,1,0.499123,0.499123,0.499123,0.341597,0.0543527,0.137459,0.107405834010989,182,0.341597,0.137459,0.141369247252747,4,4,0,NA,NA,NA,NA,NA,15.5,14.5,15,15.2410877513711,20.9075,20.8775,20.9025,20.9019175034231,104.573,102.159,102.905,103.165678046522,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-11-01
"3",0.586304,0.0439453,0.263672,0.113966886369167,3,0.475341,0.284798,0.346024666666667,0.206009,0.0538652,0.138573,0.105155231622517,151,0.206009,0.138573,0.142504152317881,4,4,0,NA,NA,NA,NA,NA,15.5,14,15,14.9246439873418,20.9075,20.89,20.9,20.9014100753296,105.11,102.122,103.18,103.393491609767,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-11-02
"4",1.07014,0.0439453,0.267309,0.109411193637018,1,0.435036,0.435036,0.435036,0.238444,0.0265473,0.144317,0.107139613359375,128,0.238444,0.144317,0.1488197421875,4,4,0,NA,NA,NA,NA,NA,15.5,4,15,14.712231595092,20.9125,19.2125,20.9,20.9007109617373,105.079,102.447,103.533,103.703096643519,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-11-03
"5",1.74236,0.0439453,0.244677,0.117600479806388,5,1.74236,0.402765,0.6795522,0.17184,0.0320219,0.1366465,0.0850989119047619,28,0.17184,0.1366465,0.137871821428571,4,4,0,1,NA,NA,NA,NA,16.5,0,15,14.8731222086886,20.91,0.0025,20.9025,20.298968001497,105.21,91.6404,103.378,99.5069557175926,"1","1","13","1","1","1","1","1","1","1","1","1","0","0",2016-11-04
"6",0.639853,0.0439453,0.3431775,0.131142247904962,9,0.639853,0.465073,0.480206777777778,18.2613,0.0453222,0.1399605,0.177185500079365,42,18.2613,0.1399605,0.569363619047619,4,4,0,2,NA,NA,NA,NA,21,0,15,14.9809523809524,20.91,0.0025,20.9025,20.0063015163297,105.008,91.3693,103.5025,99.8225929282407,"2","1","14","1","2","1","1","1","1","1","1","1","1","1",2016-11-05
"7",0.489354,0.0439453,0.380578,0.110310053008066,3,0.489354,0.481397,0.473685333333333,0.168348,0.0438431,0.134663,0.0886554261643836,73,0.168348,0.134663,0.135984356164384,4,4,0,1,NA,NA,NA,NA,15.5,0,15,15.0653465346535,20.9125,0.0025,20.9025,19.9955308664931,105.034,92.0941,103.453,102.351177106481,"0","0","22","1","0","0","0","0","0","0","0","0","0","0",2016-11-06
"8",1.95939,0.0439453,0.2466345,0.106133934292286,0,-Inf,NA,NA,0.170837,0.0421953,0.139586,0.090369300625,32,0.170837,0.139586,0.139891625,4,4,0,1,NA,NA,NA,NA,15.5,0,15,15.0278013582343,20.9175,0.0025,20.905,20.0249240593718,105.257,92.1357,103.581,99.4676153587963,"0","0","15","1","0","0","0","0","0","0","0","0","0","0",2016-11-07
"9",0.462993,0.0439453,0.256243,0.112381625498782,2,0.367673,0.3609855,0.3609855,17.35,0.0362705,0.137014,0.175534753974359,39,17.35,0.137014,0.578448948717949,4,4,0,1,NA,NA,NA,NA,16.5,0,15.5,15.4777195281782,20.91,0.0025,20.905,19.9612843942505,105.811,92.1942,104.174,100.85306204143,"1","1","16","1","0","0","0","0","0","0","0","0","0","0",2016-11-08
"10",1.68145,0,0.267309,0.103128212923733,1,1.68145,1.68145,1.68145,0.188561,0.040926,0.145465,0.0897974159803922,51,0.188561,0.145465,0.145148529411765,4,4,0,2,NA,NA,NA,NA,27.5,0,15.5,15.4259536275243,20.91,0.0025,20.9025,19.8176820987654,105.285,88.9851,103.5895,99.7388162152778,"0","0","20","1","0","0","0","0","0","0","0","0","0","0",2016-11-09
"11",0.458803,0,0.334678,0.108531255941226,0,-Inf,NA,NA,0.358609,0.0324312,0.1355585,0.0895012595833333,72,0.358609,0.1355585,0.141657958333333,4,4,0,1,NA,NA,NA,NA,16.5,0,15.5,15.609962406015,20.9125,0.2825,20.9025,20.8956789598912,105.751,103.076,104.148,104.339370717593,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-11-10
"12",5.20636,0.0439453,0.307617,0.110624650931936,0,-Inf,NA,NA,0.19603,0.0373454,0.1393475,0.0842044149166667,60,0.19603,0.1393475,0.14216425,4,4,0,NA,NA,NA,NA,NA,16.5,15,16,16.2192671394799,20.9075,20.895,20.9025,20.9036914348463,105.349,102.972,104.246,104.297428703704,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-11-11
"13",5.20636,0.0439453,0.277935,0.11301547588251,0,-Inf,NA,NA,0.179351,0.0453222,0.140778,0.0862799052469136,54,0.179351,0.140778,0.142355888888889,4,4,0,NA,NA,NA,NA,NA,16.5,15.5,16,16.2434146341463,20.92,20.8125,20.905,20.9054955277281,105.576,103.479,104.074,104.321235648148,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-11-12
"14",0.485392,0.0439453,0.294794,0.104234118901741,0,-Inf,NA,NA,0.357431,0.0353964,0.140416,0.0864619141489362,47,0.357431,0.140416,0.147564106382979,4,4,0,NA,NA,NA,NA,NA,16.5,15.5,16.5,16.2481047553411,20.9125,20.895,20.905,20.9045549678013,105.638,103.05,103.9775,104.151110763889,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-11-13
"15",0.521822,0.0439453,0.301274,0.100857879273873,0,-Inf,NA,NA,0.188141,0.0362705,0.1424095,0.0829692966666667,46,0.188141,0.1424095,0.141908869565217,4,4,0,NA,NA,NA,NA,NA,16.5,15.5,16,16.1121297602257,20.91,20.895,20.9025,20.9024401823016,105.01,102.996,103.803,103.909674884259,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-11-14
"16",0.493285,0.0439453,0.2915,0.101188707459069,0,-Inf,NA,NA,0.214508,0.0380452,0.1481155,0.0843790429938272,54,0.214508,0.1481155,0.150817203703704,4,4,0,NA,NA,NA,NA,NA,16.5,15.5,16,16.1365955473098,20.9075,20.8975,20.9025,20.9020076452599,104.89,103.059,103.762,103.901113310185,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-11-15
"17",2.10525,0,0.3375385,0.110342570967523,4,0.378032,0.3307375,0.33275175,0.237029,0.034833,0.145624,0.0843560383018868,53,0.237029,0.145624,0.149075603773585,4,4,0,NA,NA,NA,NA,NA,16.5,15.5,16,16.0189189189189,20.9075,16.84,20.9,20.8989107332625,104.808,102.295,103.5,103.547522800926,"1","1","23","1","0","0","1","1","0","0","0","0","0","0",2016-11-16
"18",0.885473,0,0.439453,0.183240180796213,13,0.885473,0.581342,0.587961846153846,0.348254,0.0457926,0.146324,0.0914210085185185,27,0.348254,0.146324,0.153645592592593,4,4,0,1,NA,NA,NA,NA,16,0,15.5,15.021694214876,20.9025,0,20.9,17.9008281389136,104.463,90.5567,92.99405,97.0940813888889,"3","1","9","1","3","1","2","1","2","1","1","1","1","1",2016-11-17
"19",0.793453,0,0.361045,0.201572560546342,41,0.793453,0.506802,0.481258463414634,0.187368,0.0353964,0.142962,0.0813158071875,32,0.187368,0.142962,0.143769125,4,4,0,3,NA,NA,NA,NA,17,0,16,16.0015873015873,24.195,0,20.8975,18.232524867374,104.736,90.4678,102.517,98.4900032523148,"11","1","14","1","8","1","6","1","4","1","3","1","3","1",2016-11-18
"20",0.672234,0,0.256243,0.103113661012156,0,-Inf,NA,NA,0.197547,0.0457926,0.141539,0.0880297067567568,37,0.197547,0.141539,0.143237108108108,4,4,0,1,NA,NA,NA,NA,16.5,0,16,15.7865783410138,20.9075,0.0025,20.9,19.7115700619021,103.796,91.2456,102.902,98.9369065270223,"0","0","16","1","0","0","0","0","0","0","0","0","0","0",2016-11-19
"21",0.602548,0.0439453,0.267309,0.102834929261504,0,-Inf,NA,NA,0.286825,0.0435413,0.14121,0.086477934787234,47,0.286825,0.14121,0.151171361702128,4,4,0,0,NA,NA,NA,NA,16,15.5,16,15.7587430309174,20.905,20.89,20.9,20.9010828708375,104.154,102.487,103.205,103.263658680556,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-11-20
"22",0.587948,0.0439453,0.4110695,0.170974399075015,34,0.587948,0.4660815,0.446718088235294,0.306024,0.0426229,0.145343,0.0878982415217391,69,0.306024,0.145343,0.148057202898551,4,4,0,NA,NA,NA,NA,NA,16,15.5,16,15.781577110956,20.9125,20.8825,20.8975,20.8985039220648,104.631,101.961,103.0725,103.209615393519,"9","1","14","1","7","1","5","1","3","1","3","1","2","1",2016-11-21
"23",0.642865,0.0439453,0.4110695,0.179411456360605,40,0.642865,0.4281775,0.442060425,0.28261,0.0338732,0.145759,0.085460457826087,69,0.28261,0.145759,0.149175304347826,4,4,0,NA,NA,NA,NA,NA,16,15.5,16,15.7928832116788,20.905,20.8875,20.8975,20.8970943770126,104.234,101.67,102.7385,102.904645833333,"10","1","13","1","10","1","6","1","5","1","3","1","3","1",2016-11-22
"24",3.06768,0,0.307617,0.128696982717508,13,3.06768,0.473305,0.638232461538462,0.232415,0.0380452,0.143169,0.0846512724107143,56,0.232415,0.143169,0.146216714285714,4,4,0,3,NA,NA,NA,NA,21,0,16,15.7595680181887,24.285,0.0075,20.9,20.6554343971631,104.91,93.6949,103.031,102.87465599537,"3","1","21","1","3","1","2","1","2","1","1","1","1","1",2016-11-23
"25",0.976733,0.0439453,0.456693,0.233858454495643,53,0.976733,0.557603,0.554094811320755,0.279183,0.0324312,0.149401,0.0947697029710145,69,0.279183,0.149401,0.153256,4,4,0,1,NA,NA,NA,NA,16.5,0,16,15.784,21.1625,0.0675,20.895,20.8330689525245,103.759,98.3587,102.05,102.18637181713,"14","1","10","1","12","1","7","1","7","1","5","1","5","1",2016-11-24
"26",0.642865,0.0439453,0.450305,0.2308201242864,62,0.642865,0.453499,0.470330532258065,0.302078,0.0446257,0.1419725,0.0933752247747748,74,0.302078,0.1419725,0.150093135135135,4,4,0,NA,NA,NA,NA,NA,16,15.5,16,15.7684437264405,20.91,20.77,20.8925,20.8607607497244,103.463,100.828,102.0375,102.132458680556,"16","1","8","1","15","1","8","1","8","1","6","1","5","1",2016-11-25
"27",0.481397,0.0439453,0.288169,0.0974324679265975,0,-Inf,NA,NA,0.285639,0.0353964,0.148293,0.0874381183846154,65,0.285639,0.148293,0.156388969230769,4,4,0,NA,NA,NA,NA,NA,16,15.5,15.5,15.6902768834514,20.7725,20.765,20.77,20.7691927710843,103.247,99.9521,102.339,102.313523298611,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-11-26
"28",10.4788,0,0.328857,0.0976263737202075,2,10.4788,5.703434,5.703434,0.237902,0.0457926,0.146864,0.0897806204814815,45,0.237902,0.146864,0.150452133333333,4,4,0,1,NA,NA,NA,NA,17,0,16,15.7369158878505,20.7725,0.0025,20.77,19.2199845360825,103.852,91.5892,102.197,100.176498275463,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-11-27
"29",0.450305,0.0439453,0.288169,0.0984564503399539,0,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0,NA,NA,NA,NA,NA,16.5,15.5,15.5,15.5454545454545,20.7825,20.755,20.77,20.7699316143498,103.853,101.849,102.5,102.676345949074,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-11-28
