"","secondspastepoch","value","nanoseconds","severity","status","timestamp","klystron","hour_data","day_data","year_data","max_value","min_value","median_value","average_value","event_duration_seconds"
"1",1496188824,0.206122,557001207,0,0,2017-05-31 00:00:24,"li28_31",0,31,2017,0.467145,0.138967,0.219727,0.221471264450867,3594
"70",1496192414,0.215287,41311989,0,0,2017-05-31 01:00:14,"li28_31",1,31,2017,0.57466,0.124296,0.215287,0.223507929190751,3595
"139",1496196003,0.301274,301304063,0,0,2017-05-31 02:00:03,"li28_31",2,31,2017,0.571289,0.138967,0.215287,0.220612461428571,3594
"209",1496199602,0.259984,687231453,0,0,2017-05-31 03:00:02,"li28_31",3,31,2017,0.348805,0.124296,0.201383,0.203173979739508,3595
"279",1496203252,0.191553,59336482,0,0,2017-05-31 04:00:52,"li28_31",4,31,2017,0.348805,0.116268,0.201383,0.20230284179971,3589
"347",1496206801,0.224078,443440651,0,0,2017-05-31 05:00:01,"li28_31",5,31,2017,0.378032,0.107644,0.196529,0.198382411594203,3594
"416",1496210400,0.181191,814996935,0,0,2017-05-31 06:00:00,"li28_31",6,31,2017,0.378032,0.116268,0.201383,0.199875672058824,3595
"484",1496214000,0.224078,171273917,0,0,2017-05-31 07:00:00,"li28_31",7,31,2017,0.357013,0.116268,0.198956,0.202168703216374,3599
"553",1496217634,0.232537,535027764,0,0,2017-05-31 08:00:34,"li28_31",8,31,2017,0.471261,0.116268,0.196529,0.201242710948905,3594
"621",1496221208,0.196529,907050744,0,0,2017-05-31 09:00:08,"li28_31",9,31,2017,0.423793,0.116268,0.196529,0.201865988405797,3595
"690",1496224808,0.175781,289103818,0,0,2017-05-31 10:00:08,"li28_31",10,31,2017,0.354298,0.124296,0.191553,0.194827218340611,3594
"759",1496228422,0.186444,678556277,0,0,2017-05-31 11:00:22,"li28_31",11,31,2017,0.375469,0.0878906,0.181191,0.184163282937685,3595
"826",1496232007,0.14575,53172438,0,0,2017-05-31 12:00:07,"li28_31",12,31,2017,0.508704,0.116268,0.191553,0.193764854227405,3589
"895",1496235621,0.228347,394859653,0,0,2017-05-31 13:00:21,"li28_31",13,31,2017,0.313832,0.107644,0.201383,0.199898545189504,3594
"964",1496239240,0.215287,768503279,0,0,2017-05-31 14:00:40,"li28_31",14,31,2017,0.430574,0.124296,0.201383,0.204096297218155,3595
"1032",1496242825,0.196529,133855944,0,0,2017-05-31 15:00:25,"li28_31",15,31,2017,0.423793,0.138967,0.219727,0.220762360465116,3599
"1101",1496246439,0.191553,520633337,0,0,2017-05-31 16:00:39,"li28_31",16,31,2017,0.521822,0.138967,0.224078,0.227716655571635,3594
"1170",1496250033,0.224078,914820499,0,0,2017-05-31 17:00:33,"li28_31",17,31,2017,0.37029,0.138967,0.219727,0.219433599131693,3595
"1239",1496253628,0.228347,279773523,0,0,2017-05-31 18:00:28,"li28_31",18,31,2017,0.328857,0.124296,0.215287,0.217070758418741,3594
"1307",1496257217,0.196529,664619248,0,0,2017-05-31 19:00:17,"li28_31",19,31,2017,0.567899,0,0.210754,0.214116905572755,3595
"1372",1496260832,0.206122,35829848,0,0,2017-05-31 20:00:32,"li28_31",20,31,2017,0.365037,0.131836,0.219727,0.220681955266955,3594
"1441",1496264416,0.175781,391503549,0,0,2017-05-31 21:00:16,"li28_31",21,31,2017,0.322931,0.138967,0.219727,0.222908838616715,3594
"1511",1496268050,0.219727,750380197,0,0,2017-05-31 22:00:50,"li28_31",22,31,2017,0.462993,0.131836,0.210754,0.21460903649635,3594
"1579",1496271620,0.236653,133246116,0,0,2017-05-31 23:00:20,"li28_31",23,31,2017,0.414579,0.138967,0.210754,0.211435851470588,3599
"1647",1496275224,0.158447,524571488,0,0,2017-06-01 00:00:24,"li28_31",0,1,2017,0.462993,0.124296,0.210754,0.219897467142857,3594
"1717",1496278823,0.196529,921830760,0,0,2017-06-01 01:00:23,"li28_31",1,1,2017,0.594481,0.116268,0.206122,0.220176119081779,3595
"1787",1496282438,0.210754,273473246,0,0,2017-06-01 02:00:38,"li28_31",2,1,2017,0.529172,0.124296,0.206122,0.211252510948905,3594
"1855",1496286012,0.210754,624472364,0,0,2017-06-01 03:00:12,"li28_31",3,1,2017,0.388114,0.124296,0.201383,0.206846861271676,3594
"1924",1496289601,0.181191,976930365,0,0,2017-06-01 04:00:01,"li28_31",4,1,2017,0.445996,0.131836,0.206122,0.207925513868613,3595
