"","secondspastepoch","value","nanoseconds","severity","status","timestamp","klystron","hour_data","day_data","year_data","max_value","min_value","median_value","average_value","event_duration_seconds"
"13450",1436184101,0.236653,439627898,0,0,2015-07-06 12:01:41,"li28_31",12,6,2015,1.36655,0,0.0878906,0.109251122178988,3044
"14771",1436195174,0.124296,314913985,0,0,2015-07-06 15:06:14,"li28_31",15,6,2015,3.17716,0,0.107644,0.230609432,140
"14923",1436202778,0.124296,2368011,0,0,2015-07-06 17:12:58,"li28_31",17,6,2015,3.83635,0,0.0878906,0.117993590775681,2824
"14971",1436205607,0.0982647,509371182,0,0,2015-07-06 18:00:07,"li28_31",18,6,2015,0.284798,0,0.0878906,0.092650332,3594
"15531",1436209236,0.116268,881903420,0,0,2015-07-06 19:00:36,"li28_31",19,6,2015,0.343224,0.0439453,0.0982647,0.10421527265745,3595
"15596",1436212831,0.0878906,267761954,0,0,2015-07-06 20:00:31,"li28_31",20,6,2015,0.538218,0.0439453,0.0982647,0.107471361049285,3594
"16520",1436216445,0.0982647,672555748,0,0,2015-07-06 21:00:45,"li28_31",21,6,2015,0.916552,0.0439453,0.107644,0.121043274021909,3595
"16584",1436220040,0.0982647,67376997,0,0,2015-07-06 22:00:40,"li28_31",22,6,2015,0.240698,0.0439453,0.107644,0.1089544815625,3599
"16894",1436223649,0.131836,417629903,0,0,2015-07-06 23:00:49,"li28_31",23,6,2015,0.219727,0.0439453,0.107644,0.107246132208589,3594
"20459",1436270431,0.116268,281923514,0,0,2015-07-07 12:00:31,"li28_31",12,7,2015,0.267309,0.0621481,0.107644,0.110930015625,515
"22393",1436281234,0.334678,385122318,0,0,2015-07-07 15:00:34,"li28_31",15,7,2015,0.407532,0,0.256243,0.203301193617021,3464
"22446",1436288778,0.0439453,483484394,0,0,2015-07-07 17:06:18,"li28_31",17,7,2015,0.579678,0,0.196529,0.180000490438247,3534
"22471",1436292012,0.288169,535116064,0,0,2015-07-07 18:00:12,"li28_31",18,7,2015,0.378032,0,0.2426875,0.213382969230769,2775
"22484",1436295646,0.0439453,919833121,0,0,2015-07-07 19:00:46,"li28_31",19,7,2015,2.96264,0,0.206122,0.196631752396166,3570
"23029",1436299231,0.270897,293282883,0,0,2015-07-07 20:00:31,"li28_31",20,7,2015,0.687853,0,0.263672,0.26343832234957,3594
"23100",1436302885,0.263672,669898914,0,0,2015-07-07 21:01:25,"li28_31",21,7,2015,4.41645,0.164428,0.267309,0.288954846264368,3595
"24522",1436306440,0.274438,67605088,0,0,2015-07-07 22:00:40,"li28_31",22,7,2015,0.357013,0.158447,0.252447,0.25415395149786,3599
"24592",1436310039,0.219727,431900166,0,0,2015-07-07 23:00:39,"li28_31",23,7,2015,0.334678,0,0.244677,0.244228722543353,3594
"16959",1436227233,0.201383,805613826,0,0,2015-07-07 00:00:33,"li28_31",0,7,2015,0.397942,0.0621481,0.107644,0.121964983105023,3595
"17025",1436230848,0.107644,218812505,0,0,2015-07-07 01:00:48,"li28_31",1,7,2015,0.248592,0.0439453,0.107644,0.113582987195122,3594
"17090",1436234417,0.0878906,590522325,0,0,2015-07-07 02:00:17,"li28_31",2,7,2015,3.78415,0.0439453,0.107644,0.115756421879815,3594
"17524",1436238021,0.107644,981148360,0,0,2015-07-07 03:00:21,"li28_31",3,7,2015,0.224078,0.0439453,0.107644,0.106230172408537,3595
"18574",1436241641,0.131836,351221224,0,0,2015-07-07 04:00:41,"li28_31",4,7,2015,0.263672,0.0439453,0.116268,0.115478455111111,3594
"18641",1436245215,0.158447,819364506,0,0,2015-07-07 05:00:15,"li28_31",5,7,2015,0.587948,0.0439453,0.107644,0.14326129775,2210
"18801",1436253429,0.124296,285061260,0,0,2015-07-07 07:17:09,"li28_31",7,7,2015,0.236653,0,0.0878906,0.0943199287257019,2589
"19093",1436256008,0.116268,820006175,0,0,2015-07-07 08:00:08,"li28_31",8,7,2015,0.232537,0,0.0982647,0.0996990174578867,3595
"19159",1436259648,0.0761155,181419400,0,0,2015-07-07 09:00:48,"li28_31",9,7,2015,0.248592,0,0.0982647,0.0986728673879444,3589
"19223",1436263212,0.107644,554533522,0,0,2015-07-07 10:00:12,"li28_31",10,7,2015,0.244677,0.0439453,0.0982647,0.101215153918495,3594
"19287",1436266816,0.0878906,916414112,0,0,2015-07-07 11:00:16,"li28_31",11,7,2015,0.232537,0.0439453,0.0982647,0.101390959041731,3595
"20980",1436278069,0.158447,950116503,0,0,2015-07-07 14:07:49,"li28_31",14,7,2015,10.2948,0.0439453,0.152231,0.186530247442681,3155
"22435",1436285038,0.0439453,720795121,0,0,2015-07-07 16:03:58,"li28_31",16,7,2015,0.0439453,0,0.02197265,0.02197265,3540
"33743",1436356846,0.497184,217256711,0,0,2015-07-08 12:00:46,"li28_31",12,8,2015,0.555869,0.14575,0.244677,0.247747517291066,3594
"35797",1436367609,0.259984,301798499,0,0,2015-07-08 15:00:09,"li28_31",15,8,2015,3.99032,0.152231,0.256243,0.259861683687943,3594
"36443",1436386019,0.164428,100275071,0,0,2015-07-08 20:06:59,"li28_31",20,8,2015,0.720757,0.0878906,0.224078,0.222191872727273,3204
"36505",1436389253,0.267309,539127257,0,0,2015-07-08 21:00:53,"li28_31",21,8,2015,0.452445,0.158447,0.259984,0.264832130681818,3594
"37805",1436392817,0.277935,920357207,0,0,2015-07-08 22:00:17,"li28_31",22,8,2015,0.402765,0.170199,0.256243,0.259322889985896,3594
"37876",1436396422,0.2915,295696618,0,0,2015-07-08 23:00:22,"li28_31",23,8,2015,0.473305,0.152231,0.252447,0.253150053084648,3594
"25153",1436313628,0.224078,811884989,0,0,2015-07-08 00:00:28,"li28_31",0,8,2015,0.351562,0.164428,0.248592,0.24982381871345,3595
"26697",1436317208,0.240698,203634843,0,0,2015-07-08 01:00:08,"li28_31",1,8,2015,0.547115,0.164428,0.256243,0.269968543633762,3594
"26767",1436320812,0.294794,573989955,0,0,2015-07-08 02:00:12,"li28_31",2,8,2015,0.548877,0.14575,0.267309,0.27622795184136,3594
"27330",1436324431,0.274438,957384666,0,0,2015-07-08 03:00:31,"li28_31",3,8,2015,0.473305,0.14575,0.259984,0.26407235042735,3595
"27400",1436328021,0.201383,356159396,0,0,2015-07-08 04:00:21,"li28_31",4,8,2015,0.602548,0.14575,0.259984,0.266951502857143,3594
"29069",1436331620,0.284798,696555948,0,0,2015-07-08 05:00:20,"li28_31",5,8,2015,0.430574,0.14575,0.256243,0.262215720170455,3595
"29702",1436338849,0.256243,445019142,0,0,2015-07-08 07:00:49,"li28_31",7,8,2015,0.426066,0.152231,0.256243,0.259589395683453,3594
"31370",1436342419,0.206122,587693972,0,0,2015-07-08 08:00:19,"li28_31",8,8,2015,0.673669,0.152231,0.270897,0.285388661450925,3595
"31440",1436346003,0.240698,155868341,0,0,2015-07-08 09:00:03,"li28_31",9,8,2015,0.584654,0.14575,0.263672,0.280409153846154,3594
"32003",1436349642,0.201383,499431227,0,0,2015-07-08 10:00:42,"li28_31",10,8,2015,0.753505,0.152231,0.263672,0.280752737891738,3594
"32073",1436353231,0.416902,852556151,0,0,2015-07-08 11:00:31,"li28_31",11,8,2015,0.712673,0.14575,0.267309,0.285676115983027,3595
"34251",1436364034,0.232537,954782815,0,0,2015-07-08 14:00:34,"li28_31",14,8,2015,0.423793,0.138967,0.256243,0.255763839031339,3595
"35868",1436371238,0.263672,614326075,0,0,2015-07-08 16:00:38,"li28_31",16,8,2015,0.37029,0.116268,0.248592,0.249097486,2545
"29139",1436335200,0.232537,142650241,0,0,2015-07-08 06:00:00,"li28_31",6,8,2015,0.414579,0.131836,0.259984,0.260372477207977,3599
"33812",1436360425,0.228347,583221271,0,0,2015-07-08 13:00:25,"li28_31",13,8,2015,0.613663,0.138967,0.252447,0.251257745714286,3599
"43901",1436443920,0.175781,772148068,0,0,2015-07-09 12:12:00,"li28_31",12,9,2015,0.616802,0,0.124296,0.108334361666667,2889
"45635",1436454032,0.196529,869522985,0,0,2015-07-09 15:00:32,"li28_31",15,9,2015,0.728751,0.152231,0.244677,0.274089755334282,3595
"46267",1436461201,0.158447,625613377,0,0,2015-07-09 17:00:01,"li28_31",17,9,2015,0.375469,0.14575,0.240698,0.238646136627907,3595
"46336",1436464811,0.236653,6423012,0,0,2015-07-09 18:00:11,"li28_31",18,9,2015,0.383106,0.138967,0.248592,0.250348780487805,3594
"47390",1436468430,0.267309,364037015,0,0,2015-07-09 19:00:30,"li28_31",19,9,2015,0.638343,0.152231,0.248592,0.25288244269341,3599
"47460",1436472039,0.170199,738141150,0,0,2015-07-09 20:00:39,"li28_31",20,9,2015,0.402765,0.131836,0.2426875,0.244291377118644,3595
"48269",1436475649,0.210754,102939039,0,0,2015-07-09 21:00:49,"li28_31",21,9,2015,2.62791,0.0982647,0.248592,0.25103287887931,3594
"48338",1436479218,0.248592,497281735,0,0,2015-07-09 22:00:18,"li28_31",22,9,2015,0.357013,0,0.248592,0.246792524285714,3594
"49638",1436482817,0.281387,857662514,0,0,2015-07-09 23:00:17,"li28_31",23,9,2015,0.33755,0.138967,0.236653,0.239121885672938,3595
"38684",1436400046,0.284798,905784919,0,0,2015-07-09 00:00:46,"li28_31",0,9,2015,0.362382,0.138967,0.244677,0.246670700719424,3595
"39737",1436403616,0.215287,277236682,0,0,2015-07-09 01:00:16,"li28_31",1,9,2015,0.460902,0.14575,0.252447,0.254805206599713,3594
"39807",1436407225,0.256243,664387363,0,0,2015-07-09 02:00:25,"li28_31",2,9,2015,0.762423,0.131836,0.259984,0.278525877667141,3595
"40492",1436410810,0.359708,50667914,0,0,2015-07-09 03:00:10,"li28_31",3,9,2015,0.675101,0,0.277935,0.294138835443038,3599
"40563",1436414409,0.294794,571669805,0,0,2015-07-09 04:00:09,"li28_31",4,9,2015,0.783657,0.14575,0.252447,0.266871345661451,3594
"41741",1436418043,0.219727,830491468,0,0,2015-07-09 05:00:43,"li28_31",5,9,2015,0.469208,0.14575,0.228347,0.23496465379113,3595
"42495",1436425237,0.164428,557384547,0,0,2015-07-09 07:00:37,"li28_31",7,9,2015,0.393059,0.138967,0.215287,0.217975455732946,3584
"43794",1436428836,0.281387,926841346,0,0,2015-07-09 08:00:36,"li28_31",8,9,2015,0.33178,0.14575,0.236653,0.237862033381713,3595
"43863",1436432436,0.186444,312869071,0,0,2015-07-09 09:00:36,"li28_31",9,9,2015,0.57466,0.0439453,0.256243,0.26671014202454,1645
"44335",1436450438,0.186444,492514018,0,0,2015-07-09 14:00:38,"li28_31",14,9,2015,0.74707,0.0439453,0.236653,0.266973368473609,3594
"45705",1436457617,0.236653,249390222,0,0,2015-07-09 16:00:17,"li28_31",16,9,2015,0.605744,0.14575,0.232537,0.242542325746799,3594
"41811",1436421653,0.224078,177190923,0,0,2015-07-09 06:00:53,"li28_31",6,9,2015,0.450305,0.116268,0.215287,0.220189654178674,3594
"44294",1436446804,0.201383,863102367,0,0,2015-07-09 13:00:04,"li28_31",13,9,2015,1.04549,0.0982647,0.232537,0.265125150953679,3594
"394288",1438257620,0.196529,580963073,0,0,2015-07-30 12:00:20,"li28_31",12,30,2015,0.460902,0.124296,0.210754,0.20985001754386,3599
"394495",1438268438,0.196529,675693126,0,0,2015-07-30 15:00:38,"li28_31",15,30,2015,0.319927,0,0.206122,0.208031046511628,3595
"394633",1438275607,0.196529,407109085,0,0,2015-07-30 17:00:07,"li28_31",17,30,2015,0.31074,0,0.219727,0.220676072886297,3594
"394702",1438279226,0.252447,775779112,0,0,2015-07-30 18:00:26,"li28_31",18,30,2015,0.340399,0.131836,0.219727,0.221896915229885,3595
"394772",1438282846,0.259984,153184189,0,0,2015-07-30 19:00:46,"li28_31",19,30,2015,0.653294,0.124296,0.219727,0.220657618233618,3594
"394842",1438286435,0.252447,512579042,0,0,2015-07-30 20:00:35,"li28_31",20,30,2015,0.367673,0.116268,0.224078,0.224802277777778,3599
"394912",1438290029,0.215287,908794587,0,0,2015-07-30 21:00:29,"li28_31",21,30,2015,0.346026,0.138967,0.232537,0.232372820916905,3595
