"","secondspastepoch","value","nanoseconds","severity","status","timestamp","klystron","hour_data","day_data","year_data","max_value","min_value","median_value","average_value","event_duration_seconds"
"1",1501459236,0.191553,332071039,0,0,2017-07-31 00:00:36,"li28_31",0,31,2017,0.458803,0.152231,0.252447,0.255976530259366,2681997
"69",1501462800,0.270897,825881337,0,0,2017-07-31 01:00:00,"li28_31",1,31,2017,0.405156,0,0.252447,0.255859928724163,2681998
"139",1501466410,0.248592,169533816,0,0,2017-07-31 02:00:10,"li28_31",2,31,2017,0.554129,0.124296,0.259984,0.266089967509025,2681997
"208",1501470029,0.263672,904177519,0,0,2017-07-31 03:00:29,"li28_31",3,31,2017,0.485392,0.131836,0.267309,0.272806831076265,2681993
"277",1501473603,0.224078,976263370,0,0,2017-07-31 04:00:03,"li28_31",4,31,2017,0.460902,0.116268,0.263672,0.272101036690648,2681993
"346",1501477218,0.181191,367604651,0,0,2017-07-31 05:00:18,"li28_31",5,31,2017,0.493285,0.124296,0.270897,0.275348792534099,2681993
"415",1501480828,0.181191,579592318,0,0,2017-07-31 06:00:28,"li28_31",6,31,2017,0.518108,0.124296,0.277935,0.279264467532468,2681993
"483",1501484423,0.186444,200299870,0,0,2017-07-31 07:00:23,"li28_31",7,31,2017,0.452445,0.124296,0.267309,0.276764415891195,2681997
"552",1501488037,0.219727,592262713,0,0,2017-07-31 08:00:37,"li28_31",8,31,2017,0.521822,0.116268,0.263672,0.271542386819484,2681998
"621",1501491646,0.248592,13276946,0,0,2017-07-31 09:00:46,"li28_31",9,31,2017,0.632263,0.116268,0.267309,0.286444964849354,2681997
"690",1501495235,0.219727,412885195,0,0,2017-07-31 10:00:35,"li28_31",10,31,2017,0.516241,0.131836,0.252447,0.26177756312769,2681998
"759",1501498849,0.196529,832803069,0,0,2017-07-31 11:00:49,"li28_31",11,31,2017,0.485392,0.116268,0.252447,0.259083304160689,2681993
"827",1501502419,0.196529,243283040,0,0,2017-07-31 12:00:19,"li28_31",12,31,2017,0.512486,0.124296,0.244677,0.256445861051116,2681992
"896",1501506018,0.201383,868936925,0,0,2017-07-31 13:00:18,"li28_31",13,31,2017,0.508704,0.116268,0.270897,0.277434198576512,2681993
