"","secondspastepoch","value","nanoseconds","severity","status","timestamp","klystron","hour_data","day_data","year_data","max_value","min_value","median_value","average_value","event_duration_seconds"
"1",1427760001,0.210754,177175586,0,0,2015-03-31 00:00:01,"li28_31",0,31,2015,0.31074,0.131836,0.215287,0.216436593841642,3594
"70",1427763640,0.232537,524631904,0,0,2015-03-31 01:00:40,"li28_31",1,31,2015,0.316894,0.116268,0.206122,0.207774052083333,3599
"137",1427767234,0.240698,869765852,0,0,2015-03-31 02:00:34,"li28_31",2,31,2015,0.519968,0.124296,0.210754,0.213765806734993,3595
"205",1427770819,0.236653,234510270,0,0,2015-03-31 03:00:19,"li28_31",3,31,2015,2.11395,0.138967,0.210754,0.219996241042345,3594
"267",1427774438,0.274438,571924816,0,0,2015-03-31 04:00:38,"li28_31",4,31,2015,0.675101,0.124296,0.196529,0.199827228276878,3594
"335",1427778047,0.267309,930004413,0,0,2015-03-31 05:00:47,"li28_31",5,31,2015,0.767472,0.116268,0.201383,0.205364258394161,3595
"403",1427781617,0.201383,286936496,0,0,2015-03-31 06:00:17,"li28_31",6,31,2015,0.758614,0.124296,0.201383,0.206935398843931,3594
"472",1427785206,0.152231,712914811,0,0,2015-03-31 07:00:06,"li28_31",7,31,2015,1.39037,0.138967,0.224078,0.226790568376068,3594
"543",1427788850,0.186444,983176871,0,0,2015-03-31 08:00:50,"li28_31",8,31,2015,0.732715,0.14575,0.219727,0.218152319117647,3595
"611",1427792445,0.201383,337844132,0,0,2015-03-31 09:00:45,"li28_31",9,31,2015,0.31074,0.14575,0.224078,0.223359981049563,3594
"679",1427796014,0.219727,710910726,0,0,2015-03-31 10:00:14,"li28_31",10,31,2015,0.294794,0.124296,0.210754,0.208934644216691,3599
"747",1427799604,0.248592,112740274,0,0,2015-03-31 11:00:04,"li28_31",11,31,2015,0.325907,0.124296,0.224078,0.223921150364964,3594
"816",1427803228,0.186444,391590625,0,0,2015-03-31 12:00:28,"li28_31",12,31,2015,0.301274,0.131836,0.206122,0.208173427941176,3594
"884",1427806832,0.219727,736575802,0,0,2015-03-31 13:00:32,"li28_31",13,31,2015,0.752223,0.124296,0.224078,0.225767343567251,3590
"952",1427810407,0.224078,92295654,0,0,2015-03-31 14:00:07,"li28_31",14,31,2015,0.703125,0.152231,0.228347,0.230590250728863,3594
"1021",1427814026,0.244677,431126332,0,0,2015-03-31 15:00:26,"li28_31",15,31,2015,1.83574,0.116268,0.210754,0.217151779239766,3594
"1089",1427817605,0.186444,783229614,0,0,2015-03-31 16:00:05,"li28_31",16,31,2015,0.2915,0.138967,0.210754,0.211539068313953,3595
"1158",1427821215,0.170199,121886055,0,0,2015-03-31 17:00:15,"li28_31",17,31,2015,2.32163,0.124296,0.206122,0.209110772206304,3599
