"","secondspastepoch","value","nanoseconds","severity","status","timestamp","klystron","hour_data","day_data","year_data","max_value","min_value","median_value","average_value","event_duration_seconds"
"1",1425081601,0.107644,852824260,0,0,2015-02-28 00:00:01,"li28_31",0,28,2015,0.815064,0.0761155,0.170199,0.173247843530292,2422795
"67",1425085211,0.116268,224231971,0,0,2015-02-28 01:00:11,"li28_31",1,28,2015,1.32566,0.0878906,0.186444,0.189029972633896,2422795
"135",1425088800,0.244677,581128877,0,0,2015-02-28 02:00:00,"li28_31",2,28,2015,0.774984,0.0982647,0.191553,0.198217547755703,2422795
"202",1425092424,0.131836,935507226,0,0,2015-02-28 03:00:24,"li28_31",3,28,2015,0.378032,0.0878906,0.186444,0.188735043740686,2422791
"268",1425096044,0.152231,310135795,0,0,2015-02-28 04:00:44,"li28_31",4,28,2015,0.852131,0.0982647,0.186444,0.189761794209354,2422790
"333",1425099643,0.158447,676283968,0,0,2015-02-28 05:00:43,"li28_31",5,28,2015,0.536421,0.0878906,0.186444,0.192586765344311,2422795
"397",1425103213,0.158447,45073406,0,0,2015-02-28 06:00:13,"li28_31",6,28,2015,0.343224,0.0982647,0.196529,0.199749224107143,2422795
"462",1425106842,0.14575,379690965,0,0,2015-02-28 07:00:42,"li28_31",7,28,2015,0.357013,0.0878906,0.186444,0.196717605255366,2422795
"527",1425110421,0.14575,779712879,0,0,2015-02-28 08:00:21,"li28_31",8,28,2015,0.787345,0.0878906,0.196529,0.19961241290082,2422795
"591",1425114021,0.131836,86553146,0,0,2015-02-28 09:00:21,"li28_31",9,28,2015,0.799515,0.116268,0.210754,0.221713146001467,2422795
"780",1425117610,0.170199,443141854,0,0,2015-02-28 10:00:10,"li28_31",10,28,2015,0.340399,0.0982647,0.201383,0.205944222106825,2422794
"847",1425121249,0.196529,889352077,0,0,2015-02-28 11:00:49,"li28_31",11,28,2015,0.421509,0.0982647,0.210754,0.219558705834564,2422795
"1159",1425124849,0.175781,141191823,0,0,2015-02-28 12:00:49,"li28_31",12,28,2015,0.400361,0.0982647,0.208438,0.216361392625369,2422795
"1224",1425128423,0.164428,490490013,0,0,2015-02-28 13:00:23,"li28_31",13,28,2015,0.465073,0.107644,0.210754,0.226152087602079,2422795
"1289",1425132022,0.175781,845064686,0,0,2015-02-28 14:00:22,"li28_31",14,28,2015,1.4792,0,0.208438,0.214859884620991,2422794
"1356",1425135632,0.14575,203632224,0,0,2015-02-28 15:00:32,"li28_31",15,28,2015,0.37029,0.0982647,0.201383,0.202542333916849,2422795
"1423",1425139216,0.244677,571800305,0,0,2015-02-28 16:00:16,"li28_31",16,28,2015,1.93808,0.0982647,0.228347,0.246459557503608,2422795
"1617",1425142840,0.390594,912077656,0,0,2015-02-28 17:00:40,"li28_31",17,28,2015,1.90492,0,0.196529,0.201233235777126,2422796
"1685",1425146450,0.191553,254935932,0,0,2015-02-28 18:00:50,"li28_31",18,28,2015,2.11166,0.0878906,0.170199,0.181282306914894,2422795
"1871",1425150019,0.131836,617392157,0,0,2015-02-28 19:00:19,"li28_31",19,28,2015,0.294794,0.0761155,0.170199,0.169909136363636,2422795
"1935",1425153613,0.124296,970416696,0,0,2015-02-28 20:00:13,"li28_31",20,28,2015,1.16351,0.0878906,0.181191,0.183884455059524,2422795
"2001",1425157213,0.181191,351622825,0,0,2015-02-28 21:00:13,"li28_31",21,28,2015,0.301274,0.0761155,0.181191,0.183616740498899,2422795
"2069",1425160827,0.152231,711070308,0,0,2015-02-28 22:00:27,"li28_31",22,28,2015,0.454574,0.0878906,0.196529,0.200065453293856,2422795
"2259",1425164447,0.201383,73647759,0,0,2015-02-28 23:00:47,"li28_31",23,28,2015,0.894155,0.0878906,0.215287,0.221663261437908,2422795
"2329",1425168031,0.33755,430805688,0,0,2015-03-01 00:00:31,"li28_31",0,1,2015,0.462993,0.0878906,0.236653,0.239769592550143,3594
"2522",1425171640,0.346026,783604675,0,0,2015-03-01 01:00:40,"li28_31",1,1,2015,0.540009,0.124296,0.298052,0.300351562678063,3595
"2715",1425175230,0.164428,143840264,0,0,2015-03-01 02:00:30,"li28_31",2,1,2015,0.462993,0.107644,0.181191,0.204270528803545,3599
"2783",1425178859,0.158447,487767643,0,0,2015-03-01 03:00:59,"li28_31",3,1,2015,0.219727,0.0878906,0.152231,0.153996532366412,3589
"2971",1425182423,0.186444,844386823,0,0,2015-03-01 04:00:23,"li28_31",4,1,2015,0.240698,0.107644,0.164428,0.166497202743902,3590
