"","secondspastepoch","value","nanoseconds","severity","status","timestamp","klystron","hour_data","day_data","year_data","max_value","min_value","median_value","average_value","event_duration_seconds"
"1488",1498855190,0.138967,112524047,0,0,2017-06-30 20:39:50,"li28_31",20,30,2017,1.91704,0.0621481,0.219727,0.244087788602151,2593253
"1512",1498856415,0.224078,441304403,0,0,2017-06-30 21:00:15,"li28_31",21,30,2017,0.43725,0.107644,0.210754,0.210814500364697,2595593
"1581",1498860044,0.210754,280419359,0,0,2017-06-30 22:00:44,"li28_31",22,30,2017,0.365037,0.131836,0.210754,0.20936814568082,2595593
"1649",1498863613,0.219727,691955133,0,0,2017-06-30 23:00:13,"li28_31",23,30,2017,0.343224,0.124296,0.206122,0.208275111675127,2595593
"453070",1501372800,0.191553,585324789,0,0,2017-07-30 00:00:00,"li28_31",0,30,2017,0.514367,0.131836,0.219727,0.22325015007215,3595
"453140",1501376440,0.175781,105005127,0,0,2017-07-30 01:00:40,"li28_31",1,30,2017,0.380578,0.131836,0.224078,0.224750469740634,3594
"453209",1501380020,0.240698,194829714,0,0,2017-07-30 02:00:20,"li28_31",2,30,2017,0.33178,0.14575,0.219727,0.222780936231884,3594
"453278",1501383618,0.248592,801345403,0,0,2017-07-30 03:00:18,"li28_31",3,30,2017,0.33178,0.131836,0.219727,0.220748818049491,3595
"453347",1501387233,0.186444,781366291,0,0,2017-07-30 04:00:33,"li28_31",4,30,2017,0.357013,0.124296,0.219727,0.219075220289855,3594
"453416",1501390832,0.186444,597323122,0,0,2017-07-30 05:00:32,"li28_31",5,30,2017,0.367673,0.131836,0.228347,0.229552331420373,3594
"453486",1501394452,0.263672,260461117,0,0,2017-07-30 06:00:52,"li28_31",6,30,2017,0.328857,0.131836,0.215287,0.215450762811127,3594
"453554",1501398031,0.215287,399237475,0,0,2017-07-30 07:00:31,"li28_31",7,30,2017,0.328857,0.124296,0.210754,0.213160105339105,3594
"453623",1501401615,0.175781,823974690,0,0,2017-07-30 08:00:15,"li28_31",8,30,2017,0.362382,0.116268,0.210754,0.212395174100719,3595
"453693",1501405245,0.186444,163346632,0,0,2017-07-30 09:00:45,"li28_31",9,30,2017,0.322931,0.131836,0.215287,0.214867391304348,3599
"453762",1501408844,0.175781,564998700,0,0,2017-07-30 10:00:44,"li28_31",10,30,2017,0.343224,0.116268,0.196529,0.20288821459854,3594
