"","secondspastepoch","value","nanoseconds","severity","status","timestamp","klystron","hour_data","day_data","year_data","max_value","min_value","median_value","average_value","event_duration_seconds"
"1",1438300803,0.219727,78634730,0,0,2015-07-31 00:00:03,"li28_31",0,31,2015,0.346026,0.131836,0.215287,0.217471574314574,3594
"71",1438304437,0.240698,457082040,0,0,2015-07-31 01:00:37,"li28_31",1,31,2015,0.365037,0,0.219727,0.199015449117175,3594
"133",1438308021,0.201383,849052586,0,0,2015-07-31 02:00:21,"li28_31",2,31,2015,0.33755,0.131836,0.210754,0.213463365994236,3595
"202",1438311601,0.164428,219001112,0,0,2015-07-31 03:00:01,"li28_31",3,31,2015,0.660643,0.124296,0.215287,0.218823225251076,3594
"272",1438315215,0.224078,593545019,0,0,2015-07-31 04:00:15,"li28_31",4,31,2015,0.538218,0.138967,0.224078,0.22363298838897,3594
"341",1438318819,0.244677,960551009,0,0,2015-07-31 05:00:19,"li28_31",5,31,2015,0.316894,0.0982647,0.215287,0.215497014222874,3599
"409",1438322414,0.14575,321989475,0,0,2015-07-31 06:00:14,"li28_31",6,31,2015,0.33755,0.131836,0.215287,0.215553073206442,3594
"478",1438326048,0.228347,683183085,0,0,2015-07-31 07:00:48,"li28_31",7,31,2015,0.31074,0.131836,0.215287,0.214721871244635,3595
"547",1438329603,0.244677,48363291,0,0,2015-07-31 08:00:03,"li28_31",8,31,2015,0.393059,0.124296,0.219727,0.217389728323699,3594
"617",1438333247,0.196529,402384986,0,0,2015-07-31 09:00:47,"li28_31",9,31,2015,0.346026,0.131836,0.224078,0.224397369098712,3594
"687",1438336846,0.236653,799538212,0,0,2015-07-31 10:00:46,"li28_31",10,31,2015,0.378032,0.131836,0.224078,0.225819115549215,3595
"757",1438340441,0.201383,156324840,0,0,2015-07-31 11:00:41,"li28_31",11,31,2015,0.351562,0.116268,0.215287,0.216909792805755,3594
"826",1438344025,0.215287,550475058,0,0,2015-07-31 12:00:25,"li28_31",12,31,2015,0.43725,0.116268,0.224078,0.226696771428571,3589
"896",1438347619,0.170199,945556384,0,0,2015-07-31 13:00:19,"li28_31",13,31,2015,0.31074,0.116268,0.215287,0.217002090778098,3594
"966",1438351249,0.248592,325227061,0,0,2015-07-31 14:00:49,"li28_31",14,31,2015,0.328857,0.124296,0.224078,0.2251628,3594
"1035",1438354848,0.224078,685798016,0,0,2015-07-31 15:00:48,"li28_31",15,31,2015,0.319927,0.131836,0.224078,0.223757703597122,3595
"1104",1438358423,0.228347,56410054,0,0,2015-07-31 16:00:23,"li28_31",16,31,2015,0.328857,0.14575,0.228347,0.227008927556818,3594
"1174",1438362002,0.244677,467763989,0,0,2015-07-31 17:00:02,"li28_31",17,31,2015,0.351562,0.138967,0.228347,0.225842876273654,3594
"1243",1438365616,0.219727,838648654,0,0,2015-07-31 18:00:16,"li28_31",18,31,2015,0.362382,0.131836,0.224078,0.222995667146974,3595
"1313",1438369246,0.298052,205586715,0,0,2015-07-31 19:00:46,"li28_31",19,31,2015,0.354298,0.107644,0.232537,0.235768763688761,3594
"1382",1438372825,0.236653,586415563,0,0,2015-07-31 20:00:25,"li28_31",20,31,2015,0.357013,0.14575,0.236653,0.236993712643678,3599
"1452",1438376454,0.196529,952847117,0,0,2015-07-31 21:00:54,"li28_31",21,31,2015,0.393059,0.152231,0.259984,0.258991806543385,3590
"1522",1438380034,0.232537,364638600,0,0,2015-07-31 22:00:34,"li28_31",22,31,2015,0.351562,0.138967,0.244677,0.24517935971223,3594
