"","secondspastepoch","value","nanoseconds","severity","status","timestamp","klystron","hour_data","day_data","year_data","max_value","min_value","median_value","average_value","event_duration_seconds"
"1",1504137634,0.277935,262367394,0,0,2017-08-31 00:00:34,"li28_31",0,31,2017,0.458803,0.181191,0.284798,0.288093193732194,3594
"71",1504141223,0.232537,867749307,0,0,2017-08-31 01:00:23,"li28_31",1,31,2017,0.405156,0.186444,0.2915,0.290766953191489,3595
"142",1504144853,0.372888,408687814,0,0,2017-08-31 02:00:53,"li28_31",2,31,2017,0.554129,0.186444,0.31074,0.313840041547278,3594
"211",1504148407,0.346026,723738730,0,0,2017-08-31 03:00:07,"li28_31",3,31,2017,0.485392,0.201383,0.33178,0.333327331920904,3595
"282",1504152017,0.416902,142336201,0,0,2017-08-31 04:00:17,"li28_31",4,31,2017,0.460902,0.201383,0.334678,0.333451884779516,3594
"352",1504155601,0.294794,731890541,0,0,2017-08-31 05:00:01,"li28_31",5,31,2017,0.493285,0.201383,0.33178,0.334484075177305,3595
"423",1504159226,0.304462,149325063,0,0,2017-08-31 06:00:26,"li28_31",6,31,2017,0.518108,0.215287,0.351562,0.351883777304965,3594
"493",1504162800,0.346026,459898644,0,0,2017-08-31 07:00:00,"li28_31",7,31,2017,0.452445,0.206122,0.340399,0.339271708450704,3599
"564",1504166404,0.236653,833796080,0,0,2017-08-31 08:00:04,"li28_31",8,31,2017,0.521822,0.170199,0.319927,0.32219665819209,3595
"1004",1504170014,0.348805,425161968,0,0,2017-08-31 09:00:14,"li28_31",9,31,2017,0.632263,0.158447,0.334678,0.346574091168091,3594
"1074",1504173603,0.383106,656994233,0,0,2017-08-31 10:00:03,"li28_31",10,31,2017,0.516241,0.164428,0.294794,0.301373290780142,3595
"1145",1504177228,0.281387,55506713,0,0,2017-08-31 11:00:28,"li28_31",11,31,2017,0.485392,0.158447,0.2915,0.296743510578279,3594
"1216",1504180833,0.240698,89859623,0,0,2017-08-31 12:00:33,"li28_31",12,31,2017,0.512486,0.131836,0.288169,0.293991081545064,3594
"1409",1504184436,0.367673,844030527,0,0,2017-08-31 13:00:36,"li28_31",13,31,2017,0.508704,0.196529,0.33178,0.334675516853933,3595
"1603",1504188026,0.325907,930629980,0,0,2017-08-31 14:00:26,"li28_31",14,31,2017,0.564488,0.170199,0.322931,0.331653961593172,3594
"1673",1504191610,0.277935,632535306,0,0,2017-08-31 15:00:10,"li28_31",15,31,2017,0.610508,0.131836,0.224078,0.230431394508671,3595
"1988",1504195200,0.181191,259422570,0,0,2017-08-31 16:00:00,"li28_31",16,31,2017,0.281387,0.116268,0.196529,0.195859870451237,3594
"2057",1504198814,0.224078,432317941,0,0,2017-08-31 17:00:14,"li28_31",17,31,2017,0.545347,0.0982647,0.201383,0.210322257624633,3598
"2125",1504202408,0.196529,860209072,0,0,2017-08-31 18:00:08,"li28_31",18,31,2017,0.491324,0.14575,0.240698,0.24293685982659,3595
"2195",1504206049,0.206122,199017304,0,0,2017-08-31 19:00:49,"li28_31",19,31,2017,0.380578,0.152231,0.259984,0.259352881428571,3594
"2511",1504209647,0.252447,679996162,0,0,2017-08-31 20:00:47,"li28_31",20,31,2017,0.388114,0.164428,0.259984,0.259546566473988,3595
"2580",1504213237,0.259984,101747837,0,0,2017-08-31 21:00:37,"li28_31",21,31,2017,0.504893,0.0761155,0.252447,0.252921742795389,3594
"2772",1504216821,0.252447,499188966,0,0,2017-08-31 22:00:21,"li28_31",22,31,2017,0.357013,0.138967,0.252447,0.252213617266187,3588
"3088",1504220440,0.288169,930658220,0,0,2017-08-31 23:00:40,"li28_31",23,31,2017,0.367673,0.152231,0.252447,0.254823399715505,3595
"3158",1504224030,0.270897,375892487,0,0,2017-09-01 00:00:30,"li28_31",0,1,2017,0.313832,0.138967,0.228347,0.228024597701149,3599
"3228",1504227649,0.240698,796206684,0,0,2017-09-01 01:00:49,"li28_31",1,1,2017,0.390594,0.14575,0.244677,0.248565683908046,3594
"3297",1504231219,0.313832,226418556,0,0,2017-09-01 02:00:19,"li28_31",2,1,2017,0.432811,0.164428,0.281387,0.282574123229462,3595
"3368",1504234843,0.281387,650142416,0,0,2017-09-01 03:00:43,"li28_31",3,1,2017,0.555869,0.164428,0.304462,0.303909537142857,3595
"3438",1504238438,0.236653,50825547,0,0,2017-09-01 04:00:38,"li28_31",4,1,2017,0.497184,0.181191,0.340399,0.339739334757835,3594
