"","secondspastepoch","value","nanoseconds","severity","status","timestamp","klystron","hour_data","day_data","year_data","max_value","min_value","median_value","average_value","event_duration_seconds"
"1",1454357820,0.138967,258426984,0,0,2016-02-01 20:17:00,"li28_31",20,1,2016,0.499123,0.0878906,0.181191,0.186283442857143,2524
"26",1454361119,0.281387,987517320,0,0,2016-02-01 21:11:59,"li28_31",21,1,2016,0.395508,0.116268,0.181191,0.184819966728281,2880
"81",1454364049,0.175781,229503775,0,0,2016-02-01 22:00:49,"li28_31",22,1,2016,0.409895,0,0.181191,0.186172957100592,3595
"271",1454367618,0.158447,642210619,0,0,2016-02-01 23:00:18,"li28_31",23,1,2016,0.762423,0,0.181191,0.190023854945055,3595
"2735",1454444690,0.313832,743870664,0,0,2016-02-02 20:24:50,"li28_31",20,2,2016,3.39973,0,0.181191,0.201224924378109,2995
"2775",1454446815,0.201383,356931162,0,0,2016-02-02 21:00:15,"li28_31",21,2,2016,0.467145,0,0.175781,0.182211474889868,3599
"2966",1454450409,0.181191,733524008,0,0,2016-02-02 22:00:09,"li28_31",22,2,2016,1.77856,0,0.175781,0.19045124137931,1364
"3104",1454457378,0.0982647,584742883,0,0,2016-02-02 23:56:18,"li28_31",23,2,2016,0.351562,0.0878906,0.131836,0.142095412765957,245
"335",1454371243,0.170199,46351177,0,0,2016-02-02 00:00:43,"li28_31",0,2,2016,2.26308,0.107644,0.191553,0.198084866176471,3584
"526",1454374832,0.244677,456655859,0,0,2016-02-02 01:00:32,"li28_31",1,2,2016,0.651814,0.0982647,0.175781,0.182499216444444,3594
"593",1454378406,0.284798,881249517,0,0,2016-02-02 02:00:06,"li28_31",2,2,2016,0.385619,0.107644,0.186444,0.191662804379562,3595
"785",1454382041,0.244677,259114701,0,0,2016-02-02 03:00:41,"li28_31",3,2,2016,0.501054,0,0.186444,0.193975728197674,3594
"854",1454385650,0.210754,672324753,0,0,2016-02-02 04:00:50,"li28_31",4,2,2016,1.3502,0.107644,0.186444,0.19568457079646,3584
"921",1454389205,0.201383,92540200,0,0,2016-02-02 05:00:05,"li28_31",5,2,2016,0.343224,0,0.175781,0.182327185565476,3599
"1112",1454392849,0.186444,447066807,0,0,2016-02-02 06:00:49,"li28_31",6,2,2016,8.07781,0,0.196529,0.216582422063037,3594
"1181",1454396408,0.316894,830206183,0,0,2016-02-02 07:00:08,"li28_31",7,2,2016,0.430574,0.0982647,0.219727,0.227303761884058,3595
"1373",1454400008,0.175781,225979854,0,0,2016-02-02 08:00:08,"li28_31",8,2,2016,1.84623,0.107644,0.232537,0.235681861471861,3594
"1443",1454403637,0.288169,753311803,0,0,2016-02-02 09:00:37,"li28_31",9,2,2016,0.409895,0.158447,0.256243,0.26105431276901,3595
"1635",1454407202,0.244677,176107318,0,0,2016-02-02 10:00:02,"li28_31",10,2,2016,0.495239,0.131836,0.248592,0.255558100286533,3594
"1705",1454410811,0.252447,565086474,0,0,2016-02-02 11:00:11,"li28_31",11,2,2016,0.485392,0.0761155,0.196529,0.207564503654971,3595
"1897",1454414451,0.124296,723696255,0,0,2016-02-02 12:00:51,"li28_31",12,2,2016,0.689255,0.0439453,0.191553,0.200173294134897,3595
"1965",1454418030,0.215287,323955212,0,0,2016-02-02 13:00:30,"li28_31",13,2,2016,5.74172,0.116268,0.191553,0.20742993148688,3599
"2156",1454421604,0.158447,705798566,0,0,2016-02-02 14:00:04,"li28_31",14,2,2016,0.388114,0.0982647,0.170199,0.178802140942563,3595
"2470",1454425204,0.14575,506757882,0,0,2016-02-02 15:00:04,"li28_31",15,2,2016,0.409895,0.107644,0.175781,0.179701810218978,3594
"2539",1454428828,0.191553,465372129,0,0,2016-02-02 16:00:28,"li28_31",16,2,2016,0.412244,0,0.175781,0.179742111044776,3595
"2729",1454432437,0.170199,856204698,0,0,2016-02-02 17:00:37,"li28_31",17,2,2016,0.252447,0,0.155339,0.13369238125,3565
"2732",1454437511,0.0439453,931953781,0,0,2016-02-02 18:25:11,"li28_31",18,2,2016,0.0439453,0,0.02197265,0.02197265,1834
"2734",1454440991,0.0439453,314434258,0,0,2016-02-02 19:23:11,"li28_31",19,2,2016,0.0439453,0,0.02197265,0.02197265,420
"5223",1454529620,0.170199,897228530,0,0,2016-02-03 20:00:20,"li28_31",20,3,2016,0.37029,0.0878906,0.14575,0.147998704434251,3595
"5288",1454533200,0.138967,280931910,0,0,2016-02-03 21:00:00,"li28_31",21,3,2016,0.372888,0.0761155,0.138967,0.139582016981132,3599
"5475",1454536825,0.14575,479711705,0,0,2016-02-03 22:00:25,"li28_31",22,3,2016,0.301274,0.0761155,0.131836,0.134076241666667,3595
"5522",1454540444,0.175781,166159007,0,0,2016-02-03 23:00:44,"li28_31",23,3,2016,0.288169,0.0878906,0.124296,0.128166262222222,3593
"3109",1454457648,0.131836,536098136,0,0,2016-02-03 00:00:48,"li28_31",0,3,2016,0.475341,0.0439453,0.186444,0.182068212143928,3595
"3175",1454461202,0.196529,922383060,0,0,2016-02-03 01:00:02,"li28_31",1,3,2016,0.481397,0.138967,0.224078,0.229241143270622,3595
"3491",1454464847,0.228347,307839662,0,0,2016-02-03 02:00:47,"li28_31",2,3,2016,0.428326,0.124296,0.210754,0.209357686853767,3594
"3558",1454468411,0.201383,654215085,0,0,2016-02-03 03:00:11,"li28_31",3,3,2016,0.587948,0.152231,0.240698,0.242195195744681,3595
"3629",1454472036,0.284798,421422574,0,0,2016-02-03 04:00:36,"li28_31",4,3,2016,0.559332,0.152231,0.263672,0.26552064756447,3594
