"","secondspastepoch","value","nanoseconds","severity","status","timestamp","klystron","hour_data","day_data","year_data","max_value","min_value","median_value","average_value","event_duration_seconds"
"1",1469923237,0.175781,943849553,0,0,2016-07-31 00:00:37,"li28_31",0,31,2016,0.215287,0.0621481,0.138967,0.138638644291188,2681996
"67",1469926843,0.164428,161197742,0,0,2016-07-31 01:00:43,"li28_31",1,31,2016,0.236653,0.0621481,0.131836,0.135786143302181,2681995
"132",1469930436,0.164428,736944909,0,0,2016-07-31 02:00:36,"li28_31",2,31,2016,0.849862,0.0439453,0.138967,0.132636188139724,2681996
"198",1469934036,0.175781,126598302,0,0,2016-07-31 03:00:36,"li28_31",3,31,2016,0.357013,0.0439453,0.138967,0.129199578239609,2681995
"264",1469937600,0.124296,534719830,0,0,2016-07-31 04:00:00,"li28_31",4,31,2016,0.244677,0.0439453,0.131836,0.12617687266129,2681995
"331",1469941210,0.164428,863861915,0,0,2016-07-31 05:00:10,"li28_31",5,31,2016,0.256243,0.0439453,0.138967,0.130164350122449,2681991
"399",1469944844,0.14575,280813400,0,0,2016-07-31 06:00:44,"li28_31",6,31,2016,0.256243,0.0439453,0.131836,0.125620485806452,2681995
"466",1469948449,0.175781,446697713,0,0,2016-07-31 07:00:49,"li28_31",7,31,2016,0.348805,0,0.138967,0.127702282868852,2681996
"533",1469952038,0.228347,25854780,0,0,2016-07-31 08:00:38,"li28_31",8,31,2016,0.288169,0.0439453,0.14575,0.128587870247934,2681995
"600",1469955602,0.196529,385363727,0,0,2016-07-31 09:00:02,"li28_31",9,31,2016,0.248592,0,0.14575,0.128094000502092,2681995
"791",1469959231,0.152231,762118211,0,0,2016-07-31 10:00:31,"li28_31",10,31,2016,0.263672,0,0.138967,0.1264816,2681996
"858",1469962811,0.131836,163171502,0,0,2016-07-31 11:00:11,"li28_31",11,31,2016,0.236653,0,0.138967,0.12745894290429,2681990
"925",1469966420,0.131836,539208271,0,0,2016-07-31 12:00:20,"li28_31",12,31,2016,0.586304,0.0439453,0.138967,0.127502032225914,2681985
"1115",1469970024,0.191553,904607148,0,0,2016-07-31 13:00:24,"li28_31",13,31,2016,0.256243,0,0.138967,0.126254412458746,2681991
