"","secondspastepoch","value","nanoseconds","severity","status","timestamp","klystron","max_value","min_value","median_value","average_value","event_duration_seconds","threshold","event_duration","month"
"4",1451985159,0.170199,888342747,0,0,2016-01-05 09:12:39,"li24_61",1.37921,0.0439453,0.131836,0.156873750617284,900,0.15,15,"jan_2016"
"277",1451986724,0.152231,590931895,0,0,2016-01-05 09:38:44,"li24_61",0.259984,0,0.131836,0.13745789375,600,0.15,15,"jan_2016"
"389",1452000137,1.40899,142566707,0,0,2016-01-05 13:22:17,"li24_61",1.72957,0.0439453,0.131836,0.320325683435583,899,0.15,15,"jan_2016"
"559",1452001077,0.158447,379952054,0,0,2016-01-05 13:37:57,"li24_61",0.175781,0.0621481,0.116268,0.11833655408805,894,0.15,15,"jan_2016"
"719",1452001986,0.152231,734379488,0,0,2016-01-05 13:53:06,"li24_61",0.232537,0.0761155,0.131836,0.133957288484848,900,0.15,15,"jan_2016"
"888",1452002911,0.152231,544297712,0,0,2016-01-05 14:08:31,"li24_61",1.45618,0.0761155,0.124296,0.134355646540881,900,0.15,15,"jan_2016"
"1051",1452003836,0.175781,398218495,0,0,2016-01-05 14:23:56,"li24_61",1.53997,0,0.131836,0.235577619008264,895,0.15,15,"jan_2016"
"1254",1452005226,0.152231,112829923,0,0,2016-01-05 14:47:06,"li24_61",0.152231,0.0621481,0.107644,0.106073442666667,899,0.15,15,"jan_2016"
"1509",1452006735,0.152231,829156714,0,0,2016-01-05 15:12:15,"li24_61",0.152231,0.0621481,0.107644,0.104839284868421,900,0.15,15,"jan_2016"
"1672",1452007705,0.152231,647426680,0,0,2016-01-05 15:28:25,"li24_61",0.152231,0.0439453,0.0878906,0.0912398794326241,895,0.15,15,"jan_2016"
"1914",1452009300,0.170199,354915107,0,0,2016-01-05 15:55:00,"li24_61",0.170199,0.0439453,0.0878906,0.0899793993006993,900,0.15,15,"jan_2016"
"2293",1452011724,4.19373,894459602,0,0,2016-01-05 16:35:24,"li24_61",4.19373,0.0621481,0.107644,0.135525136486486,900,0.15,15,"jan_2016"
"2632",1452013754,0.152231,511914439,0,0,2016-01-05 17:09:14,"li24_61",0.170199,0.0621481,0.0982647,0.098920714,900,0.15,15,"jan_2016"
"2828",1452014914,2.24852,294743188,0,0,2016-01-05 17:28:34,"li24_61",2.24852,0.0439453,0.0878906,0.0993620763157895,900,0.15,15,"jan_2016"
"3068",1452016374,0.175781,17115416,0,0,2016-01-05 17:52:54,"li24_61",0.175781,0.0439453,0.0878906,0.0849273015037594,894,0.15,15,"jan_2016"
"3219",1452017378,0.152231,837828913,0,0,2016-01-05 18:09:38,"li24_61",0.152231,0.0439453,0.0878906,0.0866685283687943,900,0.15,15,"jan_2016"
"3473",1452019063,1.50765,509300528,0,0,2016-01-05 18:37:43,"li24_61",1.54872,0.0439453,0.0982647,0.523321204137931,900,0.15,15,"jan_2016"
"3915",1452021907,0.158447,981999555,0,0,2016-01-05 19:25:07,"li24_61",0.158447,0.0439453,0.0982647,0.0925670073825503,895,0.15,15,"jan_2016"
"4352",1452024632,0.201383,495893867,0,0,2016-01-05 20:10:32,"li24_61",1.58508,0,0.116268,0.730750567785235,900,0.15,15,"jan_2016"
"4501",1452025537,1.47463,321938232,0,0,2016-01-05 20:25:37,"li24_61",1.47463,0.0621481,0.0982647,0.104971831578947,900,0.15,15,"jan_2016"
"4950",1452028291,3.15581,826953772,0,0,2016-01-05 21:11:31,"li24_61",3.15581,0.0439453,0.0982647,0.114915016107383,900,0.15,15,"jan_2016"
"5116",1452029291,0.244677,627785730,0,0,2016-01-05 21:28:11,"li24_61",4.91107,0.0439453,0.0878906,0.258200213768116,900,0.15,15,"jan_2016"
"5316",1452030576,0.152231,387660062,0,0,2016-01-05 21:49:36,"li24_61",0.152231,0.0439453,0.0878906,0.0924205705479452,900,0.15,15,"jan_2016"
"5668",1452032745,0.158447,964833043,0,0,2016-01-05 22:25:45,"li24_61",0.158447,0.0761155,0.107644,0.10865147987013,900,0.15,15,"jan_2016"
"5928",1452041119,2.31204,339705132,0,0,2016-01-06 00:45:19,"li24_61",2.31204,0.0439453,0.441645,0.432631143137255,900,0.15,15,"jan_2016"
"6120",1452042249,0.158447,114321555,0,0,2016-01-06 01:04:09,"li24_61",0.170199,0.0621481,0.107644,0.110557617532468,899,0.15,15,"jan_2016"
"6346",1452043543,0.152231,878383696,0,0,2016-01-06 01:25:43,"li24_61",0.158447,0.0761155,0.116268,0.112367028571429,900,0.15,15,"jan_2016"
"6525",1452044558,0.152231,715787844,0,0,2016-01-06 01:42:38,"li24_61",0.152231,0.0761155,0.107644,0.11036213877551,900,0.15,15,"jan_2016"
