"","secondspastepoch","value","nanoseconds","severity","status","timestamp","klystron","max_value","min_value","median_value","average_value","event_duration_seconds","threshold","event_duration","month"
"644",1501549517,0.152231,152198238,0,0,2017-08-01 01:05:17,"li24_61",0.152231,0.0621481,0.0982647,0.0946520541935484,900,0.15,15,"aug_2017"
"861",1501550781,1.29322,932035533,0,0,2017-08-01 01:26:21,"li24_61",1.29322,0.0439453,0.0982647,0.101809606206897,895,0.15,15,"aug_2017"
"2532",1501561295,0.186444,139907682,0,0,2017-08-01 04:21:35,"li24_61",0.186444,0.0621481,0.0982647,0.0955161496402878,899,0.15,15,"aug_2017"
"3237",1501565899,0.248592,346449028,0,0,2017-08-01 05:38:19,"li24_61",0.322931,0.0439453,0.0982647,0.101109885611511,900,0.15,15,"aug_2017"
"3526",1501567714,0.152231,825926524,0,0,2017-08-01 06:08:34,"li24_61",0.152231,0.0621481,0.0982647,0.096738461971831,884,0.15,15,"aug_2017"
"4099",1501571278,0.210754,428779227,0,0,2017-08-01 07:07:58,"li24_61",0.267309,0.0621481,0.0982647,0.0974526917241379,900,0.15,15,"aug_2017"
"4398",1501573208,0.270897,101711952,0,0,2017-08-01 07:40:08,"li24_61",0.270897,0,0.0982647,0.0968280510869565,589,0.15,15,"aug_2017"
"4490",1501574837,0.267309,820369231,0,0,2017-08-01 08:07:17,"li24_61",0.267309,0.0621481,0.0982647,0.102947904458599,900,0.15,15,"aug_2017"
"4685",1501575982,0.541794,620909100,0,0,2017-08-01 08:26:22,"li24_61",0.541794,0.0439453,0.0982647,0.101004627891156,895,0.15,15,"aug_2017"
"5392",1501580441,0.365037,838997434,0,0,2017-08-01 09:40:41,"li24_61",0.365037,0.0439453,0.0878906,0.0928365605442177,900,0.15,15,"aug_2017"
"5883",1501583586,0.170199,848907741,0,0,2017-08-01 10:33:06,"li24_61",0.170199,0.0439453,0.0878906,0.0920474723404255,900,0.15,15,"aug_2017"
"7042",1501591015,0.158447,354626370,0,0,2017-08-01 12:36:55,"li24_61",0.158447,0.0439453,0.0878906,0.0897432258992806,900,0.15,15,"aug_2017"
"7225",1501592170,0.186444,141337229,0,0,2017-08-01 12:56:10,"li24_61",0.201383,0.0439453,0.0878906,0.0851323290076336,900,0.15,15,"aug_2017"
"7471",1501593849,0.219727,862029026,0,0,2017-08-01 13:24:09,"li24_61",0.219727,0.0439453,0.0761155,0.0845272897637795,896,0.15,15,"aug_2017"
"8084",1501597930,2.01095,21219290,0,0,2017-08-01 14:32:10,"li24_61",2.01095,0.0439453,0.0878906,0.10160047826087,898,0.15,15,"aug_2017"
"8317",1501599439,0.206122,127554140,0,0,2017-08-01 14:57:19,"li24_61",0.206122,0.0439453,0.0761155,0.0819677090909091,895,0.15,15,"aug_2017"
"8744",1501602378,0.158447,398747799,0,0,2017-08-01 15:46:18,"li24_61",0.164428,0.0439453,0.0982647,0.0956736042553192,895,0.15,15,"aug_2017"
"9325",1501606222,1.30289,738430790,0,0,2017-08-01 16:50:22,"li24_61",1.30289,0.0439453,0.0878906,0.098431204,900,0.15,15,"aug_2017"
"10092",1501610996,0.164428,908436916,0,0,2017-08-01 18:09:56,"li24_61",1.35947,0.0621481,0.0982647,0.110063637748344,895,0.15,15,"aug_2017"
