"","secondspastepoch","value","nanoseconds","severity","status","timestamp","klystron","max_value","min_value","median_value","average_value","event_duration_seconds","threshold","event_duration","month"
"290",1456792153,0.152231,657388173,0,0,2016-03-01 00:29:13,"li24_61",0.152231,0.0621481,0.0982647,0.100167172916667,900,0.15,15,"mar_2016"
"488",1456793383,0.288169,438199599,0,0,2016-03-01 00:49:43,"li24_61",3.63659,0,0.0982647,0.127373671153846,895,0.15,15,"mar_2016"
"1525",1456799692,7.52518,293032197,0,0,2016-03-01 02:34:52,"li24_61",7.52518,0.0621481,0.0982647,0.145496801234568,895,0.15,15,"mar_2016"
"1983",1456802417,0.152231,269436146,0,0,2016-03-01 03:20:17,"li24_61",0.152231,0.0621481,0.0982647,0.100017660927152,899,0.15,15,"mar_2016"
"2218",1456803856,0.170199,510494871,0,0,2016-03-01 03:44:16,"li24_61",0.170199,0.0621481,0.0982647,0.098008025170068,900,0.15,15,"mar_2016"
"2508",1456805676,0.158447,166986461,0,0,2016-03-01 04:14:36,"li24_61",0.158447,0.0621481,0.0982647,0.1027667,895,0.15,15,"mar_2016"
"2777",1456807295,0.152231,864519169,0,0,2016-03-01 04:41:35,"li24_61",0.152231,0.0621481,0.0982647,0.0984699237762238,895,0.15,15,"mar_2016"
"3121",1456809415,0.152231,467437138,0,0,2016-03-01 05:16:55,"li24_61",0.152231,0.0621481,0.0982647,0.102143611267606,900,0.15,15,"mar_2016"
"3332",1456810750,2.53668,215155960,0,0,2016-03-01 05:39:10,"li24_61",2.53668,0.0621481,0.0982647,0.126005579861111,900,0.15,15,"mar_2016"
"3604",1456812459,4.1537,908340219,0,0,2016-03-01 06:07:39,"li24_61",4.1537,0.0761155,0.107644,0.137540071232877,900,0.15,15,"mar_2016"
"3824",1456813799,0.152231,664780878,0,0,2016-03-01 06:29:59,"li24_61",0.152231,0.0621481,0.107644,0.106436294904459,895,0.15,15,"mar_2016"
"4019",1456814929,0.152231,449181252,0,0,2016-03-01 06:48:49,"li24_61",3.56662,0.0621481,0.107644,0.130871818243243,900,0.15,15,"mar_2016"
