"","secondspastepoch","value","nanoseconds","severity","status","timestamp","klystron","max_value","min_value","median_value","average_value","event_duration_seconds","threshold","event_duration","month"
"1",1420492517,3.02777,582433904,0,0,2015-01-05 21:15:17,"li24_61",3.02777,0.0439453,0.2915,0.294593014204545,900,0.15,15,"jan_2015"
"177",1420493422,0.263672,412761187,0,0,2015-01-05 21:30:22,"li24_61",0.378032,0.14575,0.270897,0.27066291011236,900,0.15,15,"jan_2015"
"355",1420494327,0.304462,241864437,0,0,2015-01-05 21:45:27,"li24_61",0.359708,0.116268,0.252447,0.24653197752809,900,0.15,15,"jan_2015"
"533",1420495232,0.284798,59737485,0,0,2015-01-05 22:00:32,"li24_61",0.33755,0.124296,0.228347,0.225573474285714,899,0.15,15,"jan_2015"
"708",1420496136,0.228347,993102139,0,0,2015-01-05 22:15:36,"li24_61",0.587948,0.0621481,0.0982647,0.118451515602837,900,0.15,15,"jan_2015"
"1251",1420499766,0.152231,248087621,0,0,2015-01-05 23:16:06,"li24_61",0.158447,0.0621481,0.0982647,0.0970967619047619,900,0.15,15,"jan_2015"
"1518",1420501415,0.152231,875104365,0,0,2015-01-05 23:43:35,"li24_61",0.152231,0.0621481,0.0982647,0.0979446106382979,900,0.15,15,"jan_2015"
"2287",1420506234,0.378032,938390522,0,0,2015-01-06 01:03:54,"li24_61",0.378032,0.0621481,0.0982647,0.102561417218543,900,0.15,15,"jan_2015"
"2468",1420507314,0.158447,728604235,0,0,2015-01-06 01:21:54,"li24_61",0.158447,0.0621481,0.107644,0.104007405633803,900,0.15,15,"jan_2015"
"2630",1420509094,1.12898,392288233,0,0,2015-01-06 01:51:34,"li24_61",1.12898,0.0621481,0.0982647,0.107322526666667,900,0.15,15,"jan_2015"
"3088",1420511853,0.164428,864355416,0,0,2015-01-06 02:37:33,"li24_61",0.164428,0.0621481,0.0982647,0.100240323809524,900,0.15,15,"jan_2015"
"3393",1420513788,0.201383,487869461,0,0,2015-01-06 03:09:48,"li24_61",0.201383,0.0621481,0.0982647,0.103768428472222,900,0.15,15,"jan_2015"
"3562",1420514848,0.158447,293372920,0,0,2015-01-06 03:27:28,"li24_61",0.158447,0.0621481,0.0982647,0.100778889051095,900,0.15,15,"jan_2015"
"3862",1420516762,0.164428,915990116,0,0,2015-01-06 03:59:22,"li24_61",0.164428,0.0621481,0.0982647,0.100860886538462,900,0.15,15,"jan_2015"
"4172",1420518627,0.170199,573366412,0,0,2015-01-06 04:30:27,"li24_61",0.170199,0.0621481,0.0982647,0.100999339583333,900,0.15,15,"jan_2015"
