"","secondspastepoch","value","nanoseconds","severity","status","timestamp","klystron","max_value","min_value","median_value","average_value","event_duration_seconds","threshold","event_duration","month"
"182",1435709952,0.158447,343460418,0,0,2015-07-01 00:19:12,"li24_61",0.158447,0.0439453,0.0761155,0.08243051484375,900,0.15,15,"july_2015"
"1793",1435721465,0.409895,214813587,0,0,2015-07-01 03:31:05,"li24_61",0.409895,0.0439453,0.0621481,0.0688335833333333,900,0.15,15,"july_2015"
"2892",1435729503,0.508704,677228180,0,0,2015-07-01 05:45:03,"li24_61",0.508704,0.0439453,0.0761155,0.0732455738461538,900,0.15,15,"july_2015"
"5420",1435747025,0.426066,411151835,0,0,2015-07-01 10:37:05,"li24_61",0.426066,0.0621481,0.107644,0.10813022,900,0.15,15,"july_2015"
"5763",1435749150,0.164428,16910666,0,0,2015-07-01 11:12:30,"li24_61",0.294794,0.0439453,0.0761155,0.0823779951724138,899,0.15,15,"july_2015"
"6617",1435755033,0.158447,919031797,0,0,2015-07-01 12:50:33,"li24_61",1.30437,0.0439453,0.0761155,0.0820064937984496,900,0.15,15,"july_2015"
"8671",1435768726,0.158447,442974808,0,0,2015-07-01 16:38:46,"li24_61",0.158447,0.0621481,0.107644,0.108319505095541,900,0.15,15,"july_2015"
"8831",1435770042,0.170199,407686457,0,0,2015-07-01 17:00:42,"li24_61",1.21785,0.0439453,0.0878906,0.136577291044776,795,0.15,15,"july_2015"
"9312",1435774471,0.164428,504360079,0,0,2015-07-01 18:14:31,"li24_61",0.164428,0.0439453,0.0761155,0.0798061448818898,895,0.15,15,"july_2015"
"9823",1435777990,0.152231,826530850,0,0,2015-07-01 19:13:10,"li24_61",0.152231,0.0621481,0.0982647,0.100309802684564,900,0.15,15,"july_2015"
"10212",1435780505,0.362382,332193535,0,0,2015-07-01 19:55:05,"li24_61",0.362382,0.0439453,0.0761155,0.0747121976190476,900,0.15,15,"july_2015"
"10420",1435781945,0.409895,611482953,0,0,2015-07-01 20:19:05,"li24_61",0.409895,0.0439453,0.0761155,0.0780715128571429,899,0.15,15,"july_2015"
"11331",1435788328,0.388114,853630480,0,0,2015-07-01 22:05:28,"li24_61",0.388114,0.0439453,0.0761155,0.0780906633333333,900,0.15,15,"july_2015"
"15393",1435817248,0.152231,445501189,0,0,2015-07-02 06:07:28,"li24_61",0.152231,0.0621481,0.107644,0.103296687857143,900,0.15,15,"july_2015"
"16512",1435824417,0.191553,85117422,0,0,2015-07-02 08:06:57,"li24_61",0.313832,0.0439453,0.0761155,0.0826532793650794,889,0.15,15,"july_2015"
"16691",1435825696,0.267309,854595654,0,0,2015-07-02 08:28:16,"li24_61",0.267309,0.0621481,0.0761155,0.0803542435483871,900,0.15,15,"july_2015"
"19902",1435846632,0.152231,902628770,0,0,2015-07-02 14:17:12,"li24_61",0.152231,0.0621481,0.107644,0.106670858156028,900,0.15,15,"july_2015"
"20421",1435849772,0.152231,306335228,0,0,2015-07-02 15:09:32,"li24_61",0.152231,0.0439453,0.0982647,0.100065118064516,900,0.15,15,"july_2015"
"22016",1435860065,0.400361,376331969,0,0,2015-07-02 18:01:05,"li24_61",0.400361,0.0439453,0.0761155,0.08191074453125,885,0.15,15,"july_2015"
"22231",1435861525,0.419212,110088887,0,0,2015-07-02 18:25:25,"li24_61",0.419212,0.0439453,0.0982647,0.0979275136054422,899,0.15,15,"july_2015"
"24036",1435874072,5.96961,823883481,0,0,2015-07-02 21:54:32,"li24_61",5.96961,0.0439453,0.0761155,0.117941161313869,900,0.15,15,"july_2015"
"24751",1435878826,0.228347,973029784,0,0,2015-07-02 23:13:46,"li24_61",0.228347,0.0439453,0.0761155,0.0804025842519685,900,0.15,15,"july_2015"
"25564",1435884550,0.186444,917101487,0,0,2015-07-03 00:49:10,"li24_61",0.186444,0.0439453,0.0878906,0.0848613828571429,895,0.15,15,"july_2015"
"26127",1435888065,0.152231,263846277,0,0,2015-07-03 01:47:45,"li24_61",0.152231,0.0439453,0.0878906,0.0922503371621622,900,0.15,15,"july_2015"
"27404",1435896923,0.201383,647320845,0,0,2015-07-03 04:15:23,"li24_61",0.201383,0.0621481,0.0982647,0.0998005286713287,900,0.15,15,"july_2015"
"28684",1435905827,0.158447,7278961,0,0,2015-07-03 06:43:47,"li24_61",0.158447,0.0439453,0.0761155,0.07167079296875,899,0.15,15,"july_2015"
"29278",1435909891,0.240698,244448724,0,0,2015-07-03 07:51:31,"li24_61",0.240698,0.0439453,0.0878906,0.0925645664335664,900,0.15,15,"july_2015"
"34165",1435941240,0.152231,511671560,0,0,2015-07-03 16:34:00,"li24_61",0.152231,0.0439453,0.0982647,0.0978344131034483,900,0.15,15,"july_2015"
"34365",1435942505,0.448156,282081126,0,0,2015-07-03 16:55:05,"li24_61",0.448156,0.0439453,0.0761155,0.0763279459854015,900,0.15,15,"july_2015"
"38137",1435967390,0.224078,641835515,0,0,2015-07-03 23:49:50,"li24_61",0.224078,0.0439453,0.0761155,0.0782483960629921,900,0.15,15,"july_2015"
"38647",1435970945,0.405156,795951952,0,0,2015-07-04 00:49:05,"li24_61",0.405156,0.0439453,0.0761155,0.0745361121951219,894,0.15,15,"july_2015"
"40423",1435982762,0.196529,810636185,0,0,2015-07-04 04:06:02,"li24_61",0.196529,0.0621481,0.0878906,0.0856455955555556,900,0.15,15,"july_2015"
"42960",1435998859,0.152231,824176654,0,0,2015-07-04 08:34:19,"li24_61",0.152231,0.0439453,0.0878906,0.087158695,900,0.15,15,"july_2015"
"43624",1436002914,0.152231,84110319,0,0,2015-07-04 09:41:54,"li24_61",0.152231,0.0621481,0.107644,0.109269916083916,889,0.15,15,"july_2015"
"43837",1436004233,0.158447,841303221,0,0,2015-07-04 10:03:53,"li24_61",0.158447,0.0761155,0.107644,0.10921090738255,900,0.15,15,"july_2015"
