"","secondspastepoch","value","nanoseconds","severity","status","timestamp","klystron","max_value","min_value","median_value","average_value","event_duration_seconds","threshold","event_duration","month"
"45",1464739472,0.152231,956030633,0,0,2016-06-01 00:04:32,"li24_61",0.170199,0.0621481,0.124296,0.120212974050633,900,0.15,15,"june_2016"
"217",1464740452,0.152231,772465081,0,0,2016-06-01 00:20:52,"li24_61",0.170199,0.0878906,0.124296,0.122783430967742,900,0.15,15,"june_2016"
"378",1464741402,0.158447,616728003,0,0,2016-06-01 00:36:42,"li24_61",0.196529,0.0761155,0.124296,0.122643359235669,895,0.15,15,"june_2016"
"535",1464742307,0.186444,450019082,0,0,2016-06-01 00:51:47,"li24_61",0.191553,0.0761155,0.131836,0.129697931288344,900,0.15,15,"june_2016"
"701",1464743232,0.164428,277091994,0,0,2016-06-01 01:07:12,"li24_61",0.181191,0.0878906,0.124296,0.123946364516129,900,0.15,15,"june_2016"
"887",1464744307,0.152231,66723261,0,0,2016-06-01 01:25:07,"li24_61",0.186444,0.0621481,0.124296,0.125427620625,900,0.15,15,"june_2016"
"1090",1464745466,0.152231,850316032,0,0,2016-06-01 01:44:26,"li24_61",0.164428,0.0761155,0.107644,0.11056380794702,900,0.15,15,"june_2016"
"1298",1464746706,0.152231,635020292,0,0,2016-06-01 02:05:06,"li24_61",0.158447,0.0761155,0.107644,0.109598644,900,0.15,15,"june_2016"
"1546",1464748236,0.175781,334049636,0,0,2016-06-01 02:30:36,"li24_61",0.175781,0.0878906,0.116268,0.120338617532468,900,0.15,15,"june_2016"
"1847",1464750001,0.164428,2324747,0,0,2016-06-01 03:00:01,"li24_61",0.170199,0.0621481,0.107644,0.106988471333333,900,0.15,15,"june_2016"
"2053",1464751241,1.56485,48019401,0,0,2016-06-01 03:20:41,"li24_61",1.56485,0.0761155,0.107644,0.114808890728477,894,0.15,15,"june_2016"
"2242",1464752355,0.152231,561081842,0,0,2016-06-01 03:39:15,"li24_61",1.60265,0.0439453,0.116268,0.129316632876712,900,0.15,15,"june_2016"
"2393",1464753285,0.152231,391395047,0,0,2016-06-01 03:54:45,"li24_61",0.158447,0.0439453,0.0982647,0.105420945833333,895,0.15,15,"june_2016"
"3124",1464757859,0.158447,534319283,0,0,2016-06-01 05:10:59,"li24_61",0.158447,0.0621481,0.107644,0.109770285064935,900,0.15,15,"june_2016"
"3520",1464760209,0.164428,706237581,0,0,2016-06-01 05:50:09,"li24_61",0.175781,0.0621481,0.107644,0.107669062091503,899,0.15,15,"june_2016"
"3929",1464762648,0.158447,628225615,0,0,2016-06-01 06:30:48,"li24_61",0.158447,0.0621481,0.107644,0.109291627388535,900,0.15,15,"june_2016"
"4093",1464763593,0.152231,450960533,0,0,2016-06-01 06:46:33,"li24_61",0.164428,0.0761155,0.116268,0.114565441059603,900,0.15,15,"june_2016"
"4255",1464764568,0.152231,270371101,0,0,2016-06-01 07:02:48,"li24_61",0.152231,0.0621481,0.10295435,0.103172438157895,900,0.15,15,"june_2016"
"4428",1464765583,0.152231,83742973,0,0,2016-06-01 07:19:43,"li24_61",0.170199,0.0621481,0.107644,0.108158613333333,894,0.15,15,"june_2016"
"4672",1464767107,0.158447,792311851,0,0,2016-06-01 07:45:07,"li24_61",0.158447,0.0761155,0.0982647,0.101266217449664,895,0.15,15,"june_2016"
"5062",1464769487,0.152231,349714742,0,0,2016-06-01 08:24:47,"li24_61",0.232537,0.0621481,0.0982647,0.100060978145695,900,0.15,15,"june_2016"
"5495",1464772122,0.152231,445146425,0,0,2016-06-01 09:08:42,"li24_61",0.152231,0.0621481,0.0982647,0.102492911888112,899,0.15,15,"june_2016"
"5825",1464774166,0.152231,519546026,0,0,2016-06-01 09:42:46,"li24_61",0.158447,0.0621481,0.116268,0.114284548734177,900,0.15,15,"june_2016"
"5993",1464775146,0.158447,366083128,0,0,2016-06-01 09:59:06,"li24_61",0.158447,0.0761155,0.107644,0.10867105477707,900,0.15,15,"june_2016"
"6301",1464776986,0.152231,7233195,0,0,2016-06-01 10:29:46,"li24_61",0.175781,0.0621481,0.107644,0.105243727210884,899,0.15,15,"june_2016"
"6554",1464778501,0.152231,458549221,0,0,2016-06-01 10:55:01,"li24_61",1.57959,0.0621481,0.0982647,0.111512981021898,899,0.15,15,"june_2016"
"6693",1464779415,0.152231,570088297,0,0,2016-06-01 11:10:15,"li24_61",0.175781,0.0621481,0.107644,0.106797922297297,900,0.15,15,"june_2016"
"6893",1464780610,0.164428,357684238,0,0,2016-06-01 11:30:10,"li24_61",0.164428,0.0621481,0.107644,0.105339257142857,900,0.15,15,"june_2016"
"7226",1464782689,0.152231,975126319,0,0,2016-06-01 12:04:49,"li24_61",0.152231,0.0621481,0.0982647,0.09566956,900,0.15,15,"june_2016"
"8078",1464787974,0.152231,25084606,0,0,2016-06-01 13:32:54,"li24_61",0.152231,0.0439453,0.0982647,0.0981119222222222,899,0.15,15,"june_2016"
"8344",1464789603,0.152231,738212404,0,0,2016-06-01 14:00:03,"li24_61",0.196529,0.0621481,0.107644,0.104727366442953,900,0.15,15,"june_2016"
"8571",1464790943,0.158447,507469725,0,0,2016-06-01 14:22:23,"li24_61",0.164428,0.0621481,0.116268,0.113778914465409,900,0.15,15,"june_2016"
"8761",1464792048,0.158447,309264294,0,0,2016-06-01 14:40:48,"li24_61",0.164428,0.0878906,0.124296,0.121515938607595,900,0.15,15,"june_2016"
"9051",1464793718,0.158447,16503501,0,0,2016-06-01 15:08:38,"li24_61",0.158447,0.0621481,0.0982647,0.102146606802721,899,0.15,15,"june_2016"
"9281",1464795133,0.152231,587597579,0,0,2016-06-01 15:32:13,"li24_61",0.152231,0.0621481,0.107644,0.104900105147059,899,0.15,15,"june_2016"
"9486",1464796482,0.164428,509281337,0,0,2016-06-01 15:54:42,"li24_61",0.164428,0.0621481,0.107644,0.109504167295597,895,0.15,15,"june_2016"
"9983",1464799476,0.152231,983292384,0,0,2016-06-01 16:44:36,"li24_61",0.181191,0.0621481,0.107644,0.110517108280255,895,0.15,15,"june_2016"
"10260",1464801136,0.170199,779557677,0,0,2016-06-01 17:12:16,"li24_61",2.06543,0,0.0982647,0.146781747126437,900,0.15,15,"june_2016"
"10384",1464802246,0.152231,484115962,0,0,2016-06-01 17:30:46,"li24_61",0.186444,0.0621481,0.107644,0.112017735897436,895,0.15,15,"june_2016"
"10582",1464803406,0.158447,284653341,0,0,2016-06-01 17:50:06,"li24_61",0.158447,0.0621481,0.0982647,0.100754669871795,895,0.15,15,"june_2016"
"10829",1464804876,0.152231,14679743,0,0,2016-06-01 18:14:36,"li24_61",0.152231,0.0439453,0.0982647,0.104004032885906,899,0.15,15,"june_2016"
"11072",1464806320,1.51213,765522820,0,0,2016-06-01 18:38:40,"li24_61",1.51213,0.0621481,0.107644,0.113713467515924,900,0.15,15,"june_2016"
"11316",1464807760,1.5599,510461620,0,0,2016-06-01 19:02:40,"li24_61",1.5599,0.0761155,0.116268,0.122541405921053,900,0.15,15,"june_2016"
"11611",1464809505,0.158447,209327078,0,0,2016-06-01 19:31:45,"li24_61",1.55619,0.0621481,0.107644,0.112784898684211,895,0.15,15,"june_2016"
"11835",1464810839,0.152231,962761820,0,0,2016-06-01 19:53:59,"li24_61",0.152231,0.0621481,0.107644,0.105788665605096,900,0.15,15,"june_2016"
"12005",1464811814,0.164428,783663696,0,0,2016-06-01 20:10:14,"li24_61",0.170199,0.0621481,0.107644,0.11264893,900,0.15,15,"june_2016"
"12249",1464813245,0.252447,305578173,0,0,2016-06-01 20:34:05,"li24_61",0.252447,0.0621481,0.116268,0.118368547333333,894,0.15,15,"june_2016"
"12399",1464814150,0.158447,8896880,0,0,2016-06-01 20:49:10,"li24_61",0.164428,0.0761155,0.131836,0.12716342125,899,0.15,15,"june_2016"
"12569",1464815109,0.152231,185842550,0,0,2016-06-01 21:05:09,"li24_61",0.164428,0,0.107644,0.112176290909091,900,0.15,15,"june_2016"
"12734",1464816069,0.152231,15716004,0,0,2016-06-01 21:21:09,"li24_61",0.164428,0.0761155,0.116268,0.112905958441558,899,0.15,15,"june_2016"
"12906",1464817078,0.152231,838293031,0,0,2016-06-01 21:37:58,"li24_61",0.164428,0.0761155,0.124296,0.119824015286624,900,0.15,15,"june_2016"
"13086",1464818114,0.152231,310367917,0,0,2016-06-01 21:55:14,"li24_61",0.164428,0.0621481,0.116268,0.111828656050955,899,0.15,15,"june_2016"
"13296",1464819328,0.158447,427863611,0,0,2016-06-01 22:15:28,"li24_61",0.158447,0.0621481,0.10295435,0.104900615789474,900,0.15,15,"june_2016"
