"","secondspastepoch","value","nanoseconds","severity","status","timestamp","klystron","max_value","min_value","median_value","average_value","event_duration_seconds","threshold","event_duration","month"
"1379",1475314058,0.152231,440206004,0,0,2016-10-01 09:27:38,"li24_61",0.175781,0.0621481,0.0982647,0.10600332972973,900,0.15,15,"oct_2016"
"1554",1475315123,0.152231,421662931,0,0,2016-10-01 09:45:23,"li24_61",0.158447,0.0621481,0.0982647,0.103600627702703,895,0.15,15,"oct_2016"
"3147",1475325121,0.152231,355381766,0,0,2016-10-01 12:32:01,"li24_61",0.152231,0.0761155,0.107644,0.105605285915493,900,0.15,15,"oct_2016"
"3420",1475326901,0.152231,114740781,0,0,2016-10-01 13:01:41,"li24_61",0.152231,0.0761155,0.0982647,0.102190432666667,889,0.15,15,"oct_2016"
"4366",1475332739,0.170199,918100630,0,0,2016-10-01 14:38:59,"li24_61",0.170199,0.0761155,0.107644,0.111561261267606,900,0.15,15,"oct_2016"
"4698",1475334799,0.152231,527984988,0,0,2016-10-01 15:13:19,"li24_61",0.152231,0.0761155,0.107644,0.109850388311688,900,0.15,15,"oct_2016"
"4852",1475335705,0.152231,45075922,0,0,2016-10-01 15:28:25,"li24_61",0.152231,0.0439453,0.0982647,0.100058430821918,899,0.15,15,"oct_2016"
"5014",1475337783,0.365037,970046856,0,0,2016-10-01 16:03:03,"li24_61",0.365037,0.0621481,0.0982647,0.102072249324324,900,0.15,15,"oct_2016"
"5528",1475341108,0.416902,481436227,0,0,2016-10-01 16:58:28,"li24_61",1.06924,0.0761155,0.124296,0.143147692982456,900,0.15,15,"oct_2016"
"5701",1475342023,0.158447,194716396,0,0,2016-10-01 17:13:43,"li24_61",0.858903,0.0761155,0.164428,0.205196955151515,895,0.15,15,"oct_2016"
"5936",1475343327,0.158447,961685492,0,0,2016-10-01 17:35:27,"li24_61",0.158447,0.0621481,0.0982647,0.101385974242424,900,0.15,15,"oct_2016"
"6110",1475344512,0.319927,728574603,0,0,2016-10-01 17:55:12,"li24_61",0.319927,0.0621481,0.0982647,0.0981431123287671,900,0.15,15,"oct_2016"
"6675",1475348272,0.215287,27539562,0,0,2016-10-01 18:57:52,"li24_61",0.215287,0.0621481,0.0878906,0.0931856617647059,899,0.15,15,"oct_2016"
"7355",1475352646,1.81776,209729637,0,0,2016-10-01 20:10:46,"li24_61",1.81776,0,0.0878906,0.102491190769231,900,0.15,15,"oct_2016"
"7872",1475356255,0.228347,538179932,0,0,2016-10-01 21:10:55,"li24_61",1.63427,0,0.0878906,0.19624730886076,625,0.15,15,"oct_2016"
"7973",1475357375,1.47528,325584136,0,0,2016-10-01 21:29:35,"li24_61",1.55681,0.0439453,0.0878906,0.109490900694444,900,0.15,15,"oct_2016"
"8122",1475358410,0.340399,131634411,0,0,2016-10-01 21:46:50,"li24_61",1.45153,0,0.0878906,0.150568622,899,0.15,15,"oct_2016"
"8233",1475360944,1.66703,652827309,0,0,2016-10-01 22:29:04,"li24_61",1.66703,0.0621481,0.0982647,0.10850579352518,895,0.15,15,"oct_2016"
"8427",1475372747,0.416902,687614591,0,0,2016-10-02 01:45:47,"li24_61",0.416902,0.0761155,0.107644,0.113224071942446,900,0.15,15,"oct_2016"
"9164",1475377206,0.158447,605598399,0,0,2016-10-02 03:00:06,"li24_61",0.158447,0.0621481,0.107644,0.110488724840764,900,0.15,15,"oct_2016"
"9350",1475378272,0.158447,365867192,0,0,2016-10-02 03:17:52,"li24_61",0.158447,0.0761155,0.107644,0.111909242405063,879,0.15,15,"oct_2016"
"9652",1475380041,0.158447,89736989,0,0,2016-10-02 03:47:21,"li24_61",0.158447,0.0621481,0.107644,0.104155927210884,900,0.15,15,"oct_2016"
"9857",1475381280,0.152231,866928227,0,0,2016-10-02 04:08:00,"li24_61",0.158447,0.0761155,0.107644,0.106491833552632,900,0.15,15,"oct_2016"
"10013",1475382215,1.42196,697372189,0,0,2016-10-02 04:23:35,"li24_61",1.42196,0.0761155,0.0982647,0.119656121232877,890,0.15,15,"oct_2016"
"10185",1475383295,1.44017,546402080,0,0,2016-10-02 04:41:35,"li24_61",1.66819,0.0621481,0.107644,0.133650602614379,900,0.15,15,"oct_2016"
"10368",1475384375,1.52485,304526216,0,0,2016-10-02 04:59:35,"li24_61",1.52485,0.0621481,0.0982647,0.122315571851852,900,0.15,15,"oct_2016"
"10763",1475386880,0.158447,347271334,0,0,2016-10-02 05:41:20,"li24_61",0.164428,0.0878906,0.107644,0.112058809027778,899,0.15,15,"oct_2016"
"10915",1475387829,0.158447,652837549,0,0,2016-10-02 05:57:09,"li24_61",0.158447,0.0761155,0.107644,0.11253455,900,0.15,15,"oct_2016"
"11086",1475388854,0.158447,467040975,0,0,2016-10-02 06:14:14,"li24_61",0.158447,0.0621481,0.0982647,0.101625271710526,900,0.15,15,"oct_2016"
"11400",1475390794,0.158447,97592058,0,0,2016-10-02 06:46:34,"li24_61",0.158447,0.0761155,0.107644,0.11367987260274,900,0.15,15,"oct_2016"
"11582",1475391903,0.152231,888124549,0,0,2016-10-02 07:05:03,"li24_61",0.152231,0.0761155,0.107644,0.110930006410256,895,0.15,15,"oct_2016"
"13957",1475407416,1.39868,44697355,0,0,2016-10-02 11:23:36,"li24_61",1.39868,0.0761155,0.0982647,0.109862775,899,0.15,15,"oct_2016"
"14403",1475410295,1.43816,582728799,0,0,2016-10-02 12:11:35,"li24_61",1.56361,0.0621481,0.0982647,0.121298496644295,895,0.15,15,"oct_2016"
"14815",1475412825,0.196529,119959109,0,0,2016-10-02 12:53:45,"li24_61",0.196529,0.0761155,0.124296,0.128928547530864,899,0.15,15,"oct_2016"
"14978",1475413739,0.152231,947581277,0,0,2016-10-02 13:08:59,"li24_61",0.175781,0.0761155,0.124296,0.122160115432099,900,0.15,15,"oct_2016"
"15140",1475414644,0.158447,780496708,0,0,2016-10-02 13:24:04,"li24_61",0.175781,0.0878906,0.124296,0.124912130769231,900,0.15,15,"oct_2016"
"15304",1475415594,0.158447,601899491,0,0,2016-10-02 13:39:54,"li24_61",0.158447,0.0761155,0.116268,0.119356472903226,895,0.15,15,"oct_2016"
"15525",1475416874,0.158447,373427422,0,0,2016-10-02 14:01:14,"li24_61",0.158447,0.0621481,0.107644,0.107768431372549,900,0.15,15,"oct_2016"
"15699",1475417899,0.164428,186709291,0,0,2016-10-02 14:18:19,"li24_61",0.164428,0.0761155,0.116268,0.115237611564626,900,0.15,15,"oct_2016"
"15979",1475419599,0.152231,106028104,0,0,2016-10-02 14:46:39,"li24_61",0.152231,0.0761155,0.0982647,0.103461817006803,900,0.15,15,"oct_2016"
"16192",1475420898,0.152231,618943439,0,0,2016-10-02 15:08:18,"li24_61",0.98657,0.0439453,0.107644,0.110839003846154,895,0.15,15,"oct_2016"
"18232",1475433656,0.152231,316750868,0,0,2016-10-02 18:40:56,"li24_61",0.152231,0.0621481,0.0982647,0.0951511013245033,895,0.15,15,"oct_2016"
"18914",1475437935,0.152231,510981355,0,0,2016-10-02 19:52:15,"li24_61",0.152231,0.0621481,0.0878906,0.0897931340909091,900,0.15,15,"oct_2016"
"19392",1475441064,0.791016,928138380,0,0,2016-10-02 20:44:24,"li24_61",1.6803,0,0.0878906,0.174083923809524,315,0.15,15,"oct_2016"
"19439",1475442254,0.822142,710044680,0,0,2016-10-02 21:04:14,"li24_61",1.50573,0.0621481,0.107644,0.349042259863946,895,0.15,15,"oct_2016"
"20189",1475446938,0.152231,857462435,0,0,2016-10-02 22:22:18,"li24_61",0.152231,0.0621481,0.0878906,0.090779062406015,895,0.15,15,"oct_2016"
"20629",1475449828,0.196529,325908579,0,0,2016-10-02 23:10:28,"li24_61",0.274438,0.0621481,0.09307765,0.0940446457142857,900,0.15,15,"oct_2016"
"20820",1475501063,0.465073,891757659,0,0,2016-10-03 13:24:23,"li24_61",5.40599,0,0.0982647,0.175450782608696,900,0.15,15,"oct_2016"
"20974",1475502063,0.196529,707865309,0,0,2016-10-03 13:41:03,"li24_61",0.196529,0.0621481,0.0982647,0.0970902006944444,900,0.15,15,"oct_2016"
"21267",1475503898,0.158447,358893914,0,0,2016-10-03 14:11:38,"li24_61",0.175781,0.0761155,0.124296,0.125721537254902,900,0.15,15,"oct_2016"
"21430",1475504863,0.158447,174119500,0,0,2016-10-03 14:27:43,"li24_61",0.191553,0.0439453,0.0982647,0.0974715993197279,895,0.15,15,"oct_2016"
"23686",1475519125,0.982647,488866698,0,0,2016-10-03 18:25:25,"li24_61",0.982647,0.0621481,0.0982647,0.104716211805556,900,0.15,15,"oct_2016"
"27795",1475545695,1.05102,599209338,0,0,2016-10-04 01:48:15,"li24_61",1.05102,0.0621481,0.09307765,0.0995143458333333,900,0.15,15,"oct_2016"
"27960",1475546735,1.45883,347297115,0,0,2016-10-04 02:05:35,"li24_61",1.45883,0.0621481,0.0982647,0.109226186896552,895,0.15,15,"oct_2016"
"30001",1475559977,0.164428,896163251,0,0,2016-10-04 05:46:17,"li24_61",0.164428,0.0621481,0.0982647,0.0968309719178082,895,0.15,15,"oct_2016"
"30844",1475565276,0.170199,905856916,0,0,2016-10-04 07:14:36,"li24_61",0.170199,0.0621481,0.0982647,0.0963361135714286,900,0.15,15,"oct_2016"
"31847",1475571920,0.158447,668928198,0,0,2016-10-04 09:05:20,"li24_61",0.158447,0.0621481,0.0982647,0.100277593197279,895,0.15,15,"oct_2016"
"32023",1475573015,1.47463,849008933,0,0,2016-10-04 09:23:35,"li24_61",1.47463,0.0621481,0.0982647,0.107603114556962,895,0.15,15,"oct_2016"
