"","secondspastepoch","value","nanoseconds","severity","status","timestamp","klystron","max_value","min_value","median_value","average_value","event_duration_seconds","threshold","event_duration","month"
"10",1467331247,0.170199,383793412,0,0,2016-07-01 00:00:47,"li24_61",0.175781,0.0761155,0.131836,0.1289563025,900,0.15,15,"july_2016"
"170",1467332152,0.152231,306073596,0,0,2016-07-01 00:15:52,"li24_61",0.170199,0.0761155,0.124296,0.121670044295302,895,0.15,15,"july_2016"
"355",1467333271,0.152231,998686067,0,0,2016-07-01 00:34:31,"li24_61",0.170199,0.0761155,0.107644,0.113277412582781,895,0.15,15,"july_2016"
"552",1467334426,0.152231,773200195,0,0,2016-07-01 00:53:46,"li24_61",0.164428,0.0761155,0.116268,0.114302987421384,900,0.15,15,"july_2016"
"749",1467335552,0.152231,282886342,0,0,2016-07-01 01:12:32,"li24_61",0.158447,0.0761155,0.116268,0.113537033116883,899,0.15,15,"july_2016"
"924",1467336581,0.152231,377161994,0,0,2016-07-01 01:29:41,"li24_61",0.164428,0.0761155,0.116268,0.113567470588235,900,0.15,15,"july_2016"
"1138",1467337842,1.53997,63140116,0,0,2016-07-01 01:50:42,"li24_61",1.53997,0.0878906,0.116268,0.124973240397351,898,0.15,15,"july_2016"
"1335",1467339065,0.152231,916257992,0,0,2016-07-01 02:11:05,"li24_61",0.175781,0.0761155,0.124296,0.123355298089172,900,0.15,15,"july_2016"
"1495",1467339985,0.158447,747799800,0,0,2016-07-01 02:26:25,"li24_61",0.175781,0.0761155,0.124296,0.124448809815951,895,0.15,15,"july_2016"
"1694",1467341100,0.152231,908324378,0,0,2016-07-01 02:45:00,"li24_61",0.181191,0.0761155,0.116268,0.117866766459627,900,0.15,15,"july_2016"
"1864",1467342056,0.152231,209212717,0,0,2016-07-01 03:00:56,"li24_61",0.164428,0.0621481,0.116268,0.113535302027027,899,0.15,15,"july_2016"
"2103",1467343505,0.152231,377240474,0,0,2016-07-01 03:25:05,"li24_61",0.152231,0.0621481,0.107644,0.109681601960784,899,0.15,15,"july_2016"
"2290",1467344614,0.152231,894528636,0,0,2016-07-01 03:43:34,"li24_61",0.181191,0.0761155,0.116268,0.118828122,895,0.15,15,"july_2016"
"2538",1467346139,0.152231,606934485,0,0,2016-07-01 04:08:59,"li24_61",0.170199,0.0761155,0.116268,0.112809651973684,900,0.15,15,"july_2016"
"3105",1467349608,0.158447,961801596,0,0,2016-07-01 05:06:48,"li24_61",0.158447,0.0621481,0.116268,0.115871225806452,900,0.15,15,"july_2016"
"3281",1467350634,0.152231,301404688,0,0,2016-07-01 05:23:54,"li24_61",0.152231,0.0761155,0.107644,0.109533367320261,899,0.15,15,"july_2016"
