"","secondspastepoch","value","nanoseconds","severity","status","timestamp","klystron","max_value","min_value","median_value","average_value","event_duration_seconds","threshold","event_duration","month"
"3",1461974415,0.186444,87714124,0,0,2016-04-30 00:00:15,"li22_31",0.191553,0.0878906,0.131836,0.135586539130435,898,0.15,15,"apr_2016"
"164",1461975318,0.152231,922701088,0,0,2016-04-30 00:15:18,"li22_31",0.224078,0.0761155,0.14575,0.144492249006623,885,0.15,15,"apr_2016"
"316",1461976228,0.152231,757939369,0,0,2016-04-30 00:30:28,"li22_31",0.367673,0.0878906,0.14575,0.148567670481928,900,0.15,15,"apr_2016"
"482",1461977133,0.158447,598143249,0,0,2016-04-30 00:45:33,"li22_31",0.191553,0.0761155,0.138967,0.136932693865031,900,0.15,15,"apr_2016"
"646",1461978048,0.152231,433659440,0,0,2016-04-30 01:00:48,"li22_31",0.244677,0.0878906,0.1354015,0.137366179012346,900,0.15,15,"apr_2016"
"822",1461979028,0.152231,373747551,0,0,2016-04-30 01:17:08,"li22_31",0.201383,0.0761155,0.107644,0.1133534775,900,0.15,15,"apr_2016"
"1035",1461980278,0.181191,37357622,0,0,2016-04-30 01:37:58,"li22_31",0.181191,0.0621481,0.0982647,0.0999859618055556,895,0.15,15,"apr_2016"
"1324",1461982057,0.152231,957697531,0,0,2016-04-30 02:07:37,"li22_31",0.201383,0.0761155,0.107644,0.112910646794872,900,0.15,15,"apr_2016"
"1545",1461983377,0.152231,490622625,0,0,2016-04-30 02:29:37,"li22_31",0.977721,0,0.107644,0.113843690909091,895,0.15,15,"apr_2016"
"1710",1461984278,0.164428,352945157,0,0,2016-04-30 02:44:38,"li22_31",0.206122,0.0761155,0.124296,0.125345172435897,899,0.15,15,"apr_2016"
"1869",1461985197,0.158447,163212171,0,0,2016-04-30 02:59:57,"li22_31",0.236653,0.0761155,0.116268,0.11582260797546,900,0.15,15,"apr_2016"
"2054",1461986231,0.158447,985842195,0,0,2016-04-30 03:17:11,"li22_31",0.228347,0.0761155,0.124296,0.12915553006135,900,0.15,15,"apr_2016"
"2218",1461987146,0.191553,952326896,0,0,2016-04-30 03:32:26,"li22_31",0.236653,0.0761155,0.138967,0.13744248125,895,0.15,15,"apr_2016"
"2379",1461988056,0.158447,659701009,0,0,2016-04-30 03:47:36,"li22_31",0.215287,0.0878906,0.138967,0.142015463580247,900,0.15,15,"apr_2016"
"2541",1461988961,0.170199,502615637,0,0,2016-04-30 04:02:41,"li22_31",0.210754,0.0982647,0.14575,0.148110891358025,900,0.15,15,"apr_2016"
"2703",1461989866,0.158447,339283918,0,0,2016-04-30 04:17:46,"li22_31",0.256243,0.0982647,0.158447,0.156757719277108,900,0.15,15,"apr_2016"
"2872",1461990801,0.170199,169234272,0,0,2016-04-30 04:33:21,"li22_31",0.201383,0.0982647,0.138967,0.141636396363636,900,0.15,15,"apr_2016"
"3037",1461991711,0.175781,1685423,0,0,2016-04-30 04:48:31,"li22_31",0.916552,0.0878906,0.131836,0.142843582608696,899,0.15,15,"apr_2016"
"3198",1461992615,0.152231,836480027,0,0,2016-04-30 05:03:35,"li22_31",0.219727,0.107644,0.158447,0.16115349068323,900,0.15,15,"apr_2016"
"3359",1461993520,0.152231,677270995,0,0,2016-04-30 05:18:40,"li22_31",0.191553,0.0761155,0.138967,0.135156000662252,900,0.15,15,"apr_2016"
"3586",1461994900,0.450305,428780182,0,0,2016-04-30 05:41:40,"li22_31",0.508704,0.0621481,0.0982647,0.118223558389262,900,0.15,15,"apr_2016"
"3752",1461995915,0.152231,237633162,0,0,2016-04-30 05:58:35,"li22_31",0.175781,0.0621481,0.0982647,0.101112683333333,900,0.15,15,"apr_2016"
"3905",1461996885,0.152231,62536187,0,0,2016-04-30 06:14:45,"li22_31",0.186444,0.0761155,0.124296,0.126815863636364,899,0.15,15,"apr_2016"
"4060",1461997794,0.152231,892122320,0,0,2016-04-30 06:29:54,"li22_31",0.206122,0.0982647,0.138967,0.137594273780488,900,0.15,15,"apr_2016"
"4226",1461998709,0.191553,723595389,0,0,2016-04-30 06:45:09,"li22_31",0.191553,0.0878906,0.138967,0.13699490625,895,0.15,15,"apr_2016"
"4387",1461999619,0.158447,557752250,0,0,2016-04-30 07:00:19,"li22_31",0.191553,0.0761155,0.124296,0.127344622981366,900,0.15,15,"apr_2016"
"4780",1462001974,0.152231,131857067,0,0,2016-04-30 07:39:34,"li22_31",7.16228,0.0621481,0.0982647,0.150814453947368,894,0.15,15,"apr_2016"
"4935",1462002893,0.175781,966560976,0,0,2016-04-30 07:54:53,"li22_31",0.519968,0.0761155,0.116268,0.119228511392405,900,0.15,15,"apr_2016"
"5124",1462003978,0.152231,770448272,0,0,2016-04-30 08:12:58,"li22_31",0.181191,0.0439453,0.0982647,0.10261,900,0.15,15,"apr_2016"
"5370",1462005448,0.152231,504912200,0,0,2016-04-30 08:37:28,"li22_31",0.462993,0.0621481,0.0982647,0.102420244520548,900,0.15,15,"apr_2016"
