"","secondspastepoch","value","nanoseconds","severity","status","timestamp","klystron","max_value","min_value","median_value","average_value","event_duration_seconds","threshold","event_duration","month"
"86",1425168539,0.416902,947146297,0,0,2015-03-01 00:08:59,"li22_31",0.416902,0.0621481,0.0878906,0.094855228,895,0.15,15,"mar_2015"
"307",1425169859,9.0443,723417037,0,0,2015-03-01 00:30:59,"li22_31",9.0443,0.0761155,0.131836,0.187592745512821,900,0.15,15,"mar_2015"
"467",1425170784,0.158447,695049905,0,0,2015-03-01 00:46:24,"li22_31",0.186444,0.0878906,0.131836,0.132516425454545,900,0.15,15,"mar_2015"
"641",1425171739,0.164428,398001956,0,0,2015-03-01 01:02:19,"li22_31",0.181191,0.0621481,0.131836,0.12946896163522,900,0.15,15,"mar_2015"
"4110",1425194020,0.170199,420963057,0,0,2015-03-01 07:13:40,"li22_31",0.170199,0.0621481,0.0878906,0.0930152239130435,900,0.15,15,"mar_2015"
"5816",1425204863,0.152231,489913492,0,0,2015-03-01 10:14:23,"li22_31",0.152231,0.0621481,0.0982647,0.10262525974026,900,0.15,15,"mar_2015"
"6185",1425207068,0.491324,97166986,0,0,2015-03-01 10:51:08,"li22_31",0.491324,0.0621481,0.0878906,0.0955571664285714,894,0.15,15,"mar_2015"
"11892",1425243586,0.152231,608669467,0,0,2015-03-01 20:59:46,"li22_31",0.152231,0.0621481,0.0982647,0.09546545,900,0.15,15,"mar_2015"
"14837",1425262308,0.152231,309458434,0,0,2015-03-02 02:11:48,"li22_31",0.152231,0.0439453,0.0982647,0.0928950068493151,900,0.15,15,"mar_2015"
"15331",1425265372,0.152231,730079102,0,0,2015-03-02 03:02:52,"li22_31",7.88362,0,0.0878906,0.151399706081081,900,0.15,15,"mar_2015"
"15479",1425266277,0.152231,558386396,0,0,2015-03-02 03:17:57,"li22_31",0.186444,0.0621481,0.116268,0.1201865625,885,0.15,15,"mar_2015"
"22362",1425311099,0.152231,507347611,0,0,2015-03-02 15:44:59,"li22_31",0.152231,0.0761155,0.0982647,0.103213926530612,900,0.15,15,"mar_2015"
"22913",1425314433,0.152231,920268405,0,0,2015-03-02 16:40:33,"li22_31",0.152231,0.0621481,0.0878906,0.0940692910958904,900,0.15,15,"mar_2015"
"25304",1425329491,0.452445,274309146,0,0,2015-03-02 20:51:31,"li22_31",0.452445,0.0621481,0.0982647,0.0982358791946309,895,0.15,15,"mar_2015"
"31711",1425371248,1.151,872856913,0,0,2015-03-03 08:27:28,"li22_31",1.151,0.0621481,0.0982647,0.10346900979021,890,0.15,15,"mar_2015"
"35591",1425396104,0.456693,385722242,0,0,2015-03-03 15:21:44,"li22_31",0.456693,0.0621481,0.0878906,0.0897826606666667,900,0.15,15,"mar_2015"
"36889",1425404407,0.152231,900028974,0,0,2015-03-03 17:40:07,"li22_31",0.152231,0.0621481,0.0982647,0.095304606870229,895,0.15,15,"mar_2015"
"39895",1425423634,0.359708,448133174,0,0,2015-03-03 23:00:34,"li22_31",0.359708,0.0439453,0.0878906,0.0916701075862069,900,0.15,15,"mar_2015"
"41861",1425436432,0.487377,157483251,0,0,2015-03-04 02:33:52,"li22_31",0.487377,0.0439453,0.0878906,0.0917352157480315,899,0.15,15,"mar_2015"
"45487",1425459728,0.33755,108702472,0,0,2015-03-04 09:02:08,"li22_31",0.33755,0.0621481,0.0982647,0.0961922189781022,894,0.15,15,"mar_2015"
