"","secondspastepoch","value","nanoseconds","severity","status","timestamp","klystron","max_value","min_value","median_value","average_value","event_duration_seconds","threshold","event_duration","month"
"11",1422748859,0.158447,8876496,0,0,2015-02-01 00:00:59,"li22_31",0.158447,0.0621481,0.0982647,0.100873754,889,0.15,15,"feb_2015"
"239",1422750203,0.215287,917156937,0,0,2015-02-01 00:23:23,"li22_31",0.215287,0.0621481,0.107644,0.108232498076923,900,0.15,15,"feb_2015"
"395",1422751108,0.152231,625835614,0,0,2015-02-01 00:38:28,"li22_31",0.164428,0.0761155,0.107644,0.108299227096774,900,0.15,15,"feb_2015"
"589",1422752223,0.152231,424705016,0,0,2015-02-01 00:57:03,"li22_31",0.152231,0.0621481,0.107644,0.107562961589404,900,0.15,15,"feb_2015"
"819",1422753588,0.152231,179123345,0,0,2015-02-01 01:19:48,"li22_31",0.170199,0.0761155,0.107644,0.107783417006803,900,0.15,15,"feb_2015"
"1115",1422755357,0.158447,879968119,0,0,2015-02-01 01:49:17,"li22_31",0.158447,0.0621481,0.107644,0.109598106451613,900,0.15,15,"feb_2015"
"1441",1422757307,0.152231,551075178,0,0,2015-02-01 02:21:47,"li22_31",0.152231,0.0621481,0.107644,0.10683830754717,900,0.15,15,"feb_2015"
"1758",1422759212,0.158447,959973460,0,0,2015-02-01 02:53:32,"li22_31",0.158447,0.0761155,0.10295435,0.104455973239437,900,0.15,15,"feb_2015"
"1955",1422760421,0.152231,984346577,0,0,2015-02-01 03:13:41,"li22_31",0.152231,0.0621481,0.107644,0.10733935033557,900,0.15,15,"feb_2015"
"2364",1422762851,0.158447,551680577,0,0,2015-02-01 03:54:11,"li22_31",0.158447,0.0761155,0.107644,0.110701517567568,900,0.15,15,"feb_2015"
"2786",1422765481,0.158447,89051379,0,0,2015-02-01 04:38:01,"li22_31",0.158447,0.0621481,0.0982647,0.102536541216216,899,0.15,15,"feb_2015"
"3017",1422766885,0.152231,836479550,0,0,2015-02-01 05:01:25,"li22_31",0.158447,0.0761155,0.107644,0.113029377848101,900,0.15,15,"feb_2015"
"3215",1422768040,0.152231,623882302,0,0,2015-02-01 05:20:40,"li22_31",0.152231,0.0761155,0.116268,0.116083412080537,895,0.15,15,"feb_2015"
"3369",1422768990,0.158447,460832178,0,0,2015-02-01 05:36:30,"li22_31",0.158447,0.0761155,0.116268,0.11461406025641,900,0.15,15,"feb_2015"
"3603",1422770350,0.158447,207100533,0,0,2015-02-01 05:59:10,"li22_31",0.158447,0.0761155,0.107644,0.111174806451613,900,0.15,15,"feb_2015"
"3867",1422771954,0.164428,923490974,0,0,2015-02-01 06:25:54,"li22_31",0.164428,0.0761155,0.107644,0.110427023489933,900,0.15,15,"feb_2015"
"4065",1422773134,0.152231,726825151,0,0,2015-02-01 06:45:34,"li22_31",0.186444,0.0761155,0.107644,0.111222789240506,900,0.15,15,"feb_2015"
"4500",1422775704,0.152231,249108116,0,0,2015-02-01 07:28:24,"li22_31",0.152231,0.0621481,0.107644,0.108337049333333,900,0.15,15,"feb_2015"
"4775",1422777378,0.158447,950580109,0,0,2015-02-01 07:56:18,"li22_31",0.164428,0.0761155,0.107644,0.112070535220126,900,0.15,15,"feb_2015"
"4936",1422778308,0.164428,787593624,0,0,2015-02-01 08:11:48,"li22_31",0.164428,0.0621481,0.111956,0.112801137662338,900,0.15,15,"feb_2015"
"5099",1422779268,0.170199,608568178,0,0,2015-02-01 08:27:48,"li22_31",0.170199,0.0761155,0.107644,0.109816782550336,900,0.15,15,"feb_2015"
"5295",1422780438,0.152231,391291475,0,0,2015-02-01 08:47:18,"li22_31",0.152231,0.0621481,0.107644,0.112383428104575,900,0.15,15,"feb_2015"
"5535",1422781863,0.152231,275587369,0,0,2015-02-01 09:11:03,"li22_31",0.158447,0.0761155,0.116268,0.113361664705882,899,0.15,15,"feb_2015"
"5745",1422783087,0.152231,917787963,0,0,2015-02-01 09:31:27,"li22_31",0.164428,0.0621481,0.107644,0.11062872721519,900,0.15,15,"feb_2015"
"5933",1422784172,0.164428,736141289,0,0,2015-02-01 09:49:32,"li22_31",0.164428,0.0621481,0.107644,0.110997677241379,900,0.15,15,"feb_2015"
"6367",1422786877,0.152231,245037211,0,0,2015-02-01 10:34:37,"li22_31",0.158447,0.0761155,0.107644,0.106498723417722,900,0.15,15,"feb_2015"
"6625",1422788381,0.164428,962134908,0,0,2015-02-01 10:59:41,"li22_31",0.164428,0.0621481,0.107644,0.108856383766234,900,0.15,15,"feb_2015"
"6876",1422789856,0.164428,705430564,0,0,2015-02-01 11:24:16,"li22_31",0.164428,0.0761155,0.107644,0.109324207142857,900,0.15,15,"feb_2015"
"7152",1422791461,0.152231,425750294,0,0,2015-02-01 11:51:01,"li22_31",0.152231,0.0761155,0.107644,0.108995098026316,900,0.15,15,"feb_2015"
"8175",1422797550,0.164428,314417729,0,0,2015-02-01 13:32:30,"li22_31",0.164428,0.0761155,0.107644,0.107295086363636,900,0.15,15,"feb_2015"
"8639",1422800269,0.158447,823747109,0,0,2015-02-01 14:17:49,"li22_31",0.158447,0.0621481,0.116268,0.114298622580645,900,0.15,15,"feb_2015"
"8823",1422801339,0.152231,632588799,0,0,2015-02-01 14:35:39,"li22_31",0.181191,0.0761155,0.116268,0.118992037735849,895,0.15,15,"feb_2015"
"9002",1422802354,0.158447,447792914,0,0,2015-02-01 14:52:34,"li22_31",0.471261,0.0621481,0.116268,0.117466296666667,900,0.15,15,"feb_2015"
"9154",1422803269,0.152231,278015551,0,0,2015-02-01 15:07:49,"li22_31",0.158447,0.0621481,0.107644,0.104284047435897,900,0.15,15,"feb_2015"
"9493",1422805273,0.152231,923400717,0,0,2015-02-01 15:41:13,"li22_31",0.158447,0.0761155,0.107644,0.110082735099338,885,0.15,15,"feb_2015"
"9646",1422806188,0.152231,748607004,0,0,2015-02-01 15:56:28,"li22_31",0.158447,0.0621481,0.107644,0.108049928947368,900,0.15,15,"feb_2015"
"9884",1422807608,0.152231,488771698,0,0,2015-02-01 16:20:08,"li22_31",0.152231,0.0761155,0.111956,0.113789119480519,900,0.15,15,"feb_2015"
"10041",1422808533,0.170199,336130137,0,0,2015-02-01 16:35:33,"li22_31",0.170199,0.0761155,0.116268,0.117660941818182,900,0.15,15,"feb_2015"
"10244",1422809658,0.158447,136904157,0,0,2015-02-01 16:54:18,"li22_31",0.158447,0.0621481,0.107644,0.105034206849315,894,0.15,15,"feb_2015"
"10439",1422810877,0.152231,924920845,0,0,2015-02-01 17:14:37,"li22_31",0.152231,0.0621481,0.107644,0.104928726950355,900,0.15,15,"feb_2015"
"10802",1422813162,0.152231,509317608,0,0,2015-02-01 17:52:42,"li22_31",0.152231,0.0621481,0.107644,0.110244315686275,900,0.15,15,"feb_2015"
"11036",1422814577,0.158447,254737584,0,0,2015-02-01 18:16:17,"li22_31",0.158447,0.0761155,0.107644,0.1069726125,895,0.15,15,"feb_2015"
"11242",1422815842,0.477368,34871719,0,0,2015-02-01 18:37:22,"li22_31",0.477368,0.0621481,0.107644,0.106457667361111,899,0.15,15,"feb_2015"
"11573",1422817811,0.152231,679385567,0,0,2015-02-01 19:10:11,"li22_31",0.152231,0.0621481,0.0982647,0.101965879861111,900,0.15,15,"feb_2015"
"11736",1422818841,0.152231,491661885,0,0,2015-02-01 19:27:21,"li22_31",0.152231,0.0621481,0.0982647,0.102799540522876,900,0.15,15,"feb_2015"
"11890",1422819751,0.152231,331040442,0,0,2015-02-01 19:42:31,"li22_31",0.158447,0.0621481,0.0982647,0.10432472,900,0.15,15,"feb_2015"
"12420",1422823090,0.158447,727087982,0,0,2015-02-01 20:38:10,"li22_31",0.158447,0.0621481,0.107644,0.104528306493507,900,0.15,15,"feb_2015"
"12578",1422824035,0.158447,565295284,0,0,2015-02-01 20:53:55,"li22_31",0.158447,0.0621481,0.107644,0.109513026490066,900,0.15,15,"feb_2015"
"12747",1422825055,0.152231,387513202,0,0,2015-02-01 21:10:55,"li22_31",0.164428,0.0761155,0.107644,0.11215230137931,895,0.15,15,"feb_2015"
"13095",1422827180,0.152231,16304276,0,0,2015-02-01 21:46:20,"li22_31",0.152231,0.0621481,0.107644,0.103117369444444,899,0.15,15,"feb_2015"
"13351",1422828759,2.16629,731284494,0,0,2015-02-01 22:12:39,"li22_31",2.16629,0.0439453,0.0982647,0.115088502702703,895,0.15,15,"feb_2015"
"13571",1422830124,0.152231,491989630,0,0,2015-02-01 22:35:24,"li22_31",0.152231,0.0761155,0.107644,0.105990013793103,895,0.15,15,"feb_2015"
"13790",1422831464,0.152231,470824537,0,0,2015-02-01 22:57:44,"li22_31",0.152231,0.0761155,0.107644,0.106533291503268,900,0.15,15,"feb_2015"
"14287",1422834468,0.152231,712633137,0,0,2015-02-01 23:47:48,"li22_31",0.152231,0.0621481,0.116268,0.113346046296296,900,0.15,15,"feb_2015"
"14675",1422836698,0.152231,505329309,0,0,2015-02-02 00:24:58,"li22_31",0.152231,0.0761155,0.107644,0.11021728410596,900,0.15,15,"feb_2015"
"15018",1422838742,0.158447,953641758,0,0,2015-02-02 00:59:02,"li22_31",0.158447,0.0761155,0.107644,0.107768081168831,900,0.15,15,"feb_2015"
"15298",1422840402,0.158447,651524885,0,0,2015-02-02 01:26:42,"li22_31",0.158447,0.0621481,0.107644,0.109417812258065,900,0.15,15,"feb_2015"
"15669",1422842547,0.152231,276375876,0,0,2015-02-02 02:02:27,"li22_31",0.152231,0.0761155,0.116268,0.115726487837838,895,0.15,15,"feb_2015"
"15964",1422844371,0.152231,963923470,0,0,2015-02-02 02:32:51,"li22_31",0.164428,0.0621481,0.116268,0.113797853164557,900,0.15,15,"feb_2015"
"16238",1422846011,0.152231,647453421,0,0,2015-02-02 03:00:11,"li22_31",0.158447,0.0761155,0.107644,0.111334716666667,900,0.15,15,"feb_2015"
