"","secondspastepoch","value","nanoseconds","severity","status","timestamp","klystron","max_value","min_value","median_value","average_value","event_duration_seconds","threshold","event_duration","month"
"830",1435717713,0.210754,137566549,0,0,2015-07-01 02:28:33,"li22_31",0.351562,0,0.0439453,0.0626655883116883,874,0.15,15,"july_2015"
"1086",1435720547,0.206122,666505669,0,0,2015-07-01 03:15:47,"li22_31",0.206122,0,0.0439453,0.05562936,900,0.15,15,"july_2015"
"1501",1435725631,0.504893,828210126,0,0,2015-07-01 04:40:31,"li22_31",0.504893,0,0.0439453,0.05467121625,875,0.15,15,"july_2015"
"1719",1435728151,0.512486,396188454,0,0,2015-07-01 05:22:31,"li22_31",0.512486,0,0.0621481,0.0598210787234043,900,0.15,15,"july_2015"
"1844",1435729311,1.20028,187292441,0,0,2015-07-01 05:41:51,"li22_31",1.31689,0.0439453,0.0621481,0.0893330614678899,900,0.15,15,"july_2015"
"5024",1435756951,0.529172,412659480,0,0,2015-07-01 13:22:31,"li22_31",0.529172,0.0439453,0.0621481,0.0638891360824742,900,0.15,15,"july_2015"
"8164",1435784311,0.508704,609989648,0,0,2015-07-01 20:58:31,"li22_31",0.508704,0.0439453,0.0761155,0.0766706669354839,885,0.15,15,"july_2015"
"11554",1435812751,0.516241,701125908,0,0,2015-07-02 04:52:31,"li22_31",0.516241,0,0.0439453,0.0555696547619048,895,0.15,15,"july_2015"
"11647",1435813831,0.501054,508702168,0,0,2015-07-02 05:10:31,"li22_31",0.501054,0,0.0621481,0.0624429933333333,895,0.15,15,"july_2015"
"11874",1435815841,2.67814,160346444,0,0,2015-07-02 05:44:01,"li22_31",3.04969,0,0.0621481,0.119312471428571,895,0.15,15,"july_2015"
"12706",1435822764,0.232537,962056654,0,0,2015-07-02 07:39:24,"li22_31",0.232537,0.0439453,0.0621481,0.0645953791304348,900,0.15,15,"july_2015"
"16777",1435856374,0.274438,88561691,0,0,2015-07-02 16:59:34,"li22_31",0.274438,0.0439453,0.0621481,0.0679536769230769,899,0.15,15,"july_2015"
"18476",1435870351,0.525509,819374195,0,0,2015-07-02 20:52:31,"li22_31",0.525509,0.0439453,0.0621481,0.0664429019230769,895,0.15,15,"july_2015"
"18644",1435871791,0.521822,562090910,0,0,2015-07-02 21:16:31,"li22_31",0.521822,0,0.0621481,0.0683659464646465,900,0.15,15,"july_2015"
"19444",1435878840,0.354298,407939328,0,0,2015-07-02 23:14:00,"li22_31",0.354298,0.0439453,0.0621481,0.0646135495145631,895,0.15,15,"july_2015"
"28854",1435957112,0.550633,163279483,0,0,2015-07-03 20:58:32,"li22_31",0.550633,0.0439453,0.0621481,0.0716736975206612,900,0.15,15,"july_2015"
"29251",1435959991,0.523669,654910260,0,0,2015-07-03 21:46:31,"li22_31",0.523669,0.0439453,0.0621481,0.0702732370689655,900,0.15,15,"july_2015"
"32691",1435990591,0.477368,462218530,0,0,2015-07-04 06:16:31,"li22_31",0.477368,0,0.0621481,0.0609257197916667,900,0.15,15,"july_2015"
"36203",1436020111,0.483398,402365335,0,0,2015-07-04 14:28:31,"li22_31",0.483398,0,0.0621481,0.0658115442307692,900,0.15,15,"july_2015"
