"","secondspastepoch","value","nanoseconds","severity","status","timestamp","klystron","max_value","min_value","median_value","average_value","event_duration_seconds","threshold","event_duration","month"
"145",1433117858,0.527344,943545646,0,0,2015-06-01 00:17:38,"li22_31",0.527344,0.0439453,0.0761155,0.0792346810344828,880,0.15,15,"june_2015"
"8537",1433176738,5.58745,565162675,0,0,2015-06-01 16:38:58,"li22_31",5.58745,0,2.793725,2.793725,5,0.15,15,"june_2015"
"8544",1433177933,0.181191,346898328,0,0,2015-06-01 16:58:53,"li22_31",1.2584,0,0.0761155,0.119615255555556,900,0.15,15,"june_2015"
"8695",1433179058,0.548877,145933701,0,0,2015-06-01 17:17:38,"li22_31",0.548877,0.0439453,0.0761155,0.0840914423076923,894,0.15,15,"june_2015"
"12583",1433207138,0.475341,178070495,0,0,2015-06-02 01:05:38,"li22_31",0.475341,0.0439453,0.0761155,0.0802137639344262,900,0.15,15,"june_2015"
"15286",1433226824,2.2957,739350532,0,0,2015-06-02 06:33:44,"li22_31",2.2957,0.0439453,0.0761155,0.0948980873015873,900,0.15,15,"june_2015"
"17162",1433240622,2.78629,246670659,0,0,2015-06-02 10:23:42,"li22_31",2.78629,0.0439453,0.0878906,0.114171189473684,900,0.15,15,"june_2015"
"19889",1433260058,0.501054,781450868,0,0,2015-06-02 15:47:38,"li22_31",0.501054,0.0439453,0.0761155,0.0814899879310345,895,0.15,15,"june_2015"
"20701",1433266047,3.75443,721058710,0,0,2015-06-02 17:27:27,"li22_31",3.75443,0.0439453,0.0761155,0.107526256410256,900,0.15,15,"june_2015"
"28060",1433319098,0.523669,386031710,0,0,2015-06-03 08:11:38,"li22_31",0.536421,0.0439453,0.0761155,0.0879148696721311,890,0.15,15,"june_2015"
"31448",1433343938,0.497184,865314807,0,0,2015-06-03 15:05:38,"li22_31",0.497184,0.0439453,0.0761155,0.079735318487395,900,0.15,15,"june_2015"
"35772",1433374898,0.508704,472444289,0,0,2015-06-03 23:41:38,"li22_31",0.530993,0.0439453,0.0878906,0.0930226755395683,900,0.15,15,"june_2015"
"35999",1433376338,0.502977,306984911,0,0,2015-06-04 00:05:38,"li22_31",0.502977,0.0439453,0.0878906,0.0899214186567164,900,0.15,15,"june_2015"
"41161",1433414841,0.236653,369166325,0,0,2015-06-04 10:47:21,"li22_31",0.322931,0.0439453,0.0761155,0.0744036713178295,900,0.15,15,"june_2015"
"43427",1433431058,0.499123,479747921,0,0,2015-06-04 15:17:38,"li22_31",0.499123,0.0439453,0.0761155,0.0851485221428571,900,0.15,15,"june_2015"
"44017",1433435017,0.485392,801504832,0,0,2015-06-04 16:23:37,"li22_31",0.485392,0.0439453,0.0761155,0.0801001271317829,900,0.15,15,"june_2015"
"44813",1433440746,0.164428,819771543,0,0,2015-06-04 17:59:06,"li22_31",0.196529,0.0439453,0.0761155,0.0770621630769231,900,0.15,15,"june_2015"
