"","secondspastepoch","value","nanoseconds","severity","status","timestamp","klystron","max_value","min_value","median_value","average_value","event_duration_seconds","threshold","event_duration","month"
"8",1477958438,0.186444,651536725,0,0,2016-11-01 00:00:38,"li22_31",0.191553,0.0621481,0.124296,0.122957544067797,300,0.15,5,"nov_2016"
"77",1477958798,0.152231,611415380,0,0,2016-11-01 00:06:38,"li22_31",0.186444,0.0621481,0.131836,0.131235989473684,295,0.15,5,"nov_2016"
"137",1477959113,0.158447,563922202,0,0,2016-11-01 00:11:53,"li22_31",0.210754,0.0761155,0.131836,0.134580881355932,300,0.15,5,"nov_2016"
"201",1477959443,0.152231,513580401,0,0,2016-11-01 00:17:23,"li22_31",0.186444,0.0761155,0.131836,0.128409998275862,300,0.15,5,"nov_2016"
"261",1477959763,0.164428,466950215,0,0,2016-11-01 00:22:43,"li22_31",0.206122,0.0761155,0.128066,0.127502277586207,300,0.15,5,"nov_2016"
"322",1477960083,0.170199,433159883,0,0,2016-11-01 00:28:03,"li22_31",0.244677,0.0621481,0.131836,0.131037403508772,300,0.15,5,"nov_2016"
"380",1477960393,0.175781,379773958,0,0,2016-11-01 00:33:13,"li22_31",0.210754,0.0761155,0.138967,0.134630643396226,300,0.15,5,"nov_2016"
"434",1477960703,0.158447,333144079,0,0,2016-11-01 00:38:23,"li22_31",0.219727,0.0621481,0.124296,0.129855083636364,300,0.15,5,"nov_2016"
"489",1477961008,0.152231,877472153,0,0,2016-11-01 00:43:28,"li22_31",0.348805,0.0761155,0.138967,0.141657923636364,295,0.15,5,"nov_2016"
"548",1477961333,0.181191,233335601,0,0,2016-11-01 00:48:53,"li22_31",0.219727,0.0621481,0.138967,0.138788110714286,295,0.15,5,"nov_2016"
"610",1477961668,0.175781,180610608,0,0,2016-11-01 00:54:28,"li22_31",0.201383,0.0761155,0.131836,0.135657143636364,295,0.15,5,"nov_2016"
"667",1477961978,0.164428,500686257,0,0,2016-11-01 00:59:38,"li22_31",0.181191,0.0761155,0.131836,0.129599166666667,300,0.15,5,"nov_2016"
"724",1477962283,0.206122,76363913,0,0,2016-11-01 01:04:43,"li22_31",0.224078,0.0621481,0.124296,0.130526724561404,300,0.15,5,"nov_2016"
"787",1477962618,0.186444,873371925,0,0,2016-11-01 01:10:18,"li22_31",0.186444,0.0621481,0.124296,0.120705032142857,299,0.15,5,"nov_2016"
"848",1477962947,0.170199,971971518,0,0,2016-11-01 01:15:47,"li22_31",0.263672,0.0621481,0.131836,0.136759136666667,300,0.15,5,"nov_2016"
"910",1477963262,0.170199,919227813,0,0,2016-11-01 01:21:02,"li22_31",0.186444,0.0621481,0.116268,0.121614441071429,300,0.15,5,"nov_2016"
"969",1477963582,0.152231,879897527,0,0,2016-11-01 01:26:22,"li22_31",0.201383,0.0621481,0.124296,0.122035240350877,300,0.15,5,"nov_2016"
