"","secondspastepoch","value","nanoseconds","severity","status","timestamp","klystron","max_value","min_value","median_value","average_value","event_duration_seconds","threshold","event_duration","month"
"1",1446336002,0.359708,860394154,0,0,2015-11-01 00:00:02,"li22_31",1.05194,0.270897,0.359708,0.380304220994475,900,0.15,15,"nov_2015"
"182",1446336907,0.357013,708748124,0,0,2015-11-01 00:15:07,"li22_31",0.773737,0.270897,0.357013,0.375366280898876,900,0.15,15,"nov_2015"
"360",1446337812,0.351562,555848472,0,0,2015-11-01 00:30:12,"li22_31",0.485392,0.0878906,0.307617,0.281539155307263,900,0.15,15,"nov_2015"
"539",1446338717,0.383106,390681002,0,0,2015-11-01 00:45:17,"li22_31",0.667911,0.0982647,0.372888,0.357966847486034,900,0.15,15,"nov_2015"
"718",1446339622,0.393059,241854970,0,0,2015-11-01 01:00:22,"li22_31",0.594481,0.0878906,0.354298,0.350565162921348,900,0.15,15,"nov_2015"
"896",1446340527,0.378032,81443438,0,0,2015-11-01 01:15:27,"li22_31",0.69761,0.274438,0.354298,0.372121745856354,899,0.15,15,"nov_2015"
"1077",1446341431,0.340399,925787377,0,0,2015-11-01 01:30:31,"li22_31",0.679378,0.107644,0.3474155,0.354445398876404,900,0.15,15,"nov_2015"
"1255",1446342336,0.357013,780460634,0,0,2015-11-01 01:45:36,"li22_31",0.826826,0.274438,0.372888,0.385637329545455,900,0.15,15,"nov_2015"
"1431",1446343241,0.385619,645751587,0,0,2015-11-01 02:00:41,"li22_31",0.736658,0.288169,0.372888,0.390621157303371,900,0.15,15,"nov_2015"
"1609",1446344146,0.33755,603008670,0,0,2015-11-01 02:15:46,"li22_31",0.759885,0.270897,0.357013,0.37363506779661,895,0.15,15,"nov_2015"
"1786",1446345051,0.532809,350392699,0,0,2015-11-01 02:30:51,"li22_31",0.675101,0.240698,0.390594,0.411199648044693,900,0.15,15,"nov_2015"
"1965",1446345956,0.348805,185413334,0,0,2015-11-01 02:45:56,"li22_31",0.676529,0.107644,0.419212,0.391073615819209,900,0.15,15,"nov_2015"
