"","secondspastepoch","value","nanoseconds","severity","status","timestamp","klystron","max_value","min_value","median_value","average_value","event_duration_seconds","threshold","event_duration","month"
"2",1475305202,0.152231,114717179,0,0,2016-10-01 07:00:02,"li22_31",0.232537,0.0761155,0.131836,0.136714103529412,900,0.15,15,"oct_2016"
"172",1475306106,0.201383,954657473,0,0,2016-10-01 07:15:06,"li22_31",0.301274,0.0878906,0.164428,0.166881714371257,900,0.15,15,"oct_2016"
"340",1475307017,0.232537,301269891,0,0,2016-10-01 07:30:17,"li22_31",0.277935,0.116268,0.170199,0.17592322875817,834,0.15,15,"oct_2016"
"501",1475308666,0.175781,493055130,0,0,2016-10-01 07:57:46,"li22_31",0.794669,0.0439453,0.191553,0.202007316470588,900,0.15,15,"oct_2016"
"671",1475309571,0.152231,335505123,0,0,2016-10-01 08:12:51,"li22_31",0.799515,0.107644,0.186444,0.193626874285714,900,0.15,15,"oct_2016"
"855",1475310536,0.158447,152206585,0,0,2016-10-01 08:28:56,"li22_31",0.259984,0.0982647,0.175781,0.178722218644068,899,0.15,15,"oct_2016"
"1032",1475311441,0.196529,442163125,0,0,2016-10-01 08:44:01,"li22_31",0.267309,0.0982647,0.175781,0.178939324137931,900,0.15,15,"oct_2016"
"1206",1475312345,0.191553,839979219,0,0,2016-10-01 08:59:05,"li22_31",0.294794,0.0982647,0.170199,0.171732940116279,900,0.15,15,"oct_2016"
"1378",1475313250,0.158447,665274912,0,0,2016-10-01 09:14:10,"li22_31",0.294794,0.0982647,0.170199,0.173170618128655,900,0.15,15,"oct_2016"
"1550",1475314160,0.248592,502416005,0,0,2016-10-01 09:29:20,"li22_31",0.274438,0.107644,0.175781,0.176311273255814,900,0.15,15,"oct_2016"
"1722",1475315065,0.170199,346253386,0,0,2016-10-01 09:44:25,"li22_31",0.284798,0.116268,0.175781,0.182165869047619,900,0.15,15,"oct_2016"
"1890",1475315970,0.186444,181773133,0,0,2016-10-01 09:59:30,"li22_31",0.274438,0.124296,0.186444,0.188128647398844,900,0.15,15,"oct_2016"
"2063",1475316875,0.181191,25397641,0,0,2016-10-01 10:14:35,"li22_31",0.304462,0.107644,0.175781,0.179652403409091,899,0.15,15,"oct_2016"
