"","secondspastepoch","value","nanoseconds","severity","status","timestamp","klystron","max_value","min_value","median_value","average_value","event_duration_seconds","threshold","event_duration","month"
"1",1494457778,0.929108,209924799,0,0,2017-05-10 23:09:38,"li22_31",0.929108,0,0.0621481,0.0878771509803922,300,0.15,5,"may_2017"
"57",1494458108,0.152231,147948726,0,0,2017-05-10 23:15:08,"li22_31",0.152231,0,0.0761155,0.0685934866666667,300,0.15,5,"may_2017"
"132",1494458608,0.196529,55721561,0,0,2017-05-10 23:23:28,"li22_31",0.196529,0,0.0621481,0.0664561040816326,299,0.15,5,"may_2017"
"240",1494459287,0.152231,932734834,0,0,2017-05-10 23:34:47,"li22_31",0.152231,0,0.0621481,0.0587464105263158,300,0.15,5,"may_2017"
"279",1494459597,0.152231,874066143,0,0,2017-05-10 23:39:57,"li22_31",0.158447,0,0.0621481,0.0655990777777778,300,0.15,5,"may_2017"
"415",1494464172,1.20269,38991913,0,0,2017-05-11 00:56:12,"li22_31",1.67569,0,0.657356,0.567014329310345,299,0.15,5,"may_2017"
"473",1494464476,1.4395,982089384,0,0,2017-05-11 01:01:16,"li22_31",1.55432,0.294794,0.86785,0.882598704918033,300,0.15,5,"may_2017"
"534",1494464781,0.579678,928389279,0,0,2017-05-11 01:06:21,"li22_31",1.14764,0.215287,0.579678,0.626911803278689,300,0.15,5,"may_2017"
"595",1494465086,0.567899,871488377,0,0,2017-05-11 01:11:26,"li22_31",1.44553,0.206122,0.583,0.588684754098361,300,0.15,5,"may_2017"
"656",1494465391,0.354298,819908304,0,0,2017-05-11 01:16:31,"li22_31",0.819789,0.131836,0.362382,0.39095031147541,300,0.15,5,"may_2017"
"717",1494465696,0.288169,759417157,0,0,2017-05-11 01:21:36,"li22_31",0.789794,0.0982647,0.288169,0.309930749180328,300,0.15,5,"may_2017"
"778",1494466001,0.219727,703491738,0,0,2017-05-11 01:26:41,"li22_31",0.518108,0.0982647,0.219727,0.23795866779661,300,0.15,5,"may_2017"
"838",1494466316,0.170199,643695599,0,0,2017-05-11 01:31:56,"li22_31",0.667911,0.0621481,0.181191,0.223234873770492,300,0.15,5,"may_2017"
"899",1494466621,0.196529,584153443,0,0,2017-05-11 01:37:01,"li22_31",0.844162,0.0621481,0.1614375,0.182958615,300,0.15,5,"may_2017"
"960",1494466931,0.158447,533594240,0,0,2017-05-11 01:42:11,"li22_31",0.288169,0.0621481,0.131836,0.140257128333333,300,0.15,5,"may_2017"
"1020",1494467236,0.164428,473700449,0,0,2017-05-11 01:47:16,"li22_31",0.304462,0.0439453,0.164428,0.165894792982456,300,0.15,5,"may_2017"
"1080",1494467561,0.152231,416010887,0,0,2017-05-11 01:52:41,"li22_31",0.256243,0.0439453,0.1423585,0.144447467857143,300,0.15,5,"may_2017"
"1136",1494467866,0.196529,355833305,0,0,2017-05-11 01:57:46,"li22_31",0.224078,0.0439453,0.131836,0.129887242105263,300,0.15,5,"may_2017"
"1195",1494468181,0.152231,301745415,0,0,2017-05-11 02:03:01,"li22_31",0.915498,0.0621481,0.131836,0.151928643333333,300,0.15,5,"may_2017"
"1255",1494468486,0.164428,245614604,0,0,2017-05-11 02:08:06,"li22_31",0.196529,0.0621481,0.124296,0.123341880357143,300,0.15,5,"may_2017"
"1315",1494468811,0.152231,184072648,0,0,2017-05-11 02:13:31,"li22_31",0.2915,0.0621481,0.124296,0.130703298305085,300,0.15,5,"may_2017"
"1375",1494469121,0.196529,124849408,0,0,2017-05-11 02:18:41,"li22_31",0.759885,0.0621481,0.186444,0.193687636065574,300,0.15,5,"may_2017"
"1436",1494469426,0.158447,70535189,0,0,2017-05-11 02:23:46,"li22_31",0.435036,0.0439453,0.158447,0.18079202295082,300,0.15,5,"may_2017"
"1499",1494469741,0.259984,11879740,0,0,2017-05-11 02:29:01,"li22_31",0.400361,0.0621481,0.175781,0.203630837704918,299,0.15,5,"may_2017"
"1562",1494470055,0.248592,951345763,0,0,2017-05-11 02:34:15,"li22_31",0.354298,0.0621481,0.14575,0.165688536842105,300,0.15,5,"may_2017"
"1619",1494470360,0.301274,897494093,0,0,2017-05-11 02:39:20,"li22_31",0.301274,0.0621481,0.152231,0.162608337288136,300,0.15,5,"may_2017"
"1678",1494470665,0.164428,843141360,0,0,2017-05-11 02:44:25,"li22_31",0.359708,0.0621481,0.152231,0.168020935,300,0.15,5,"may_2017"
"1738",1494470970,0.191553,785007102,0,0,2017-05-11 02:49:30,"li22_31",0.393059,0.0439453,0.164428,0.179731440350877,300,0.15,5,"may_2017"
"1795",1494471275,0.348805,728618288,0,0,2017-05-11 02:54:35,"li22_31",0.409895,0.0621481,0.152231,0.170036762711864,300,0.15,5,"may_2017"
"1854",1494471580,0.191553,670385087,0,0,2017-05-11 02:59:40,"li22_31",1.02025,0.0878906,0.248592,0.285137915,300,0.15,5,"may_2017"
"1914",1494471885,0.432811,618612444,0,0,2017-05-11 03:04:45,"li22_31",1.11087,0.0761155,0.340399,0.373816889830508,300,0.15,5,"may_2017"
"1973",1494472190,0.456693,562134772,0,0,2017-05-11 03:09:50,"li22_31",1.00114,0.107644,0.346026,0.356662606557377,300,0.15,5,"may_2017"
"2034",1494472495,0.313832,505271093,0,0,2017-05-11 03:14:55,"li22_31",0.954737,0.14575,0.3198695,0.3486666,300,0.15,5,"may_2017"
"2094",1494472800,0.469208,444165457,0,0,2017-05-11 03:20:00,"li22_31",0.65477,0.158447,0.354298,0.366865114754098,300,0.15,5,"may_2017"
"2155",1494473105,0.362382,394974381,0,0,2017-05-11 03:25:05,"li22_31",1.07554,0.124296,0.31074,0.35418213559322,300,0.15,5,"may_2017"
"2214",1494473410,0.621481,338477425,0,0,2017-05-11 03:30:10,"li22_31",0.914443,0.14575,0.365037,0.409642885245902,300,0.15,5,"may_2017"
"2275",1494473715,0.372888,283731888,0,0,2017-05-11 03:35:15,"li22_31",0.890909,0.152231,0.383106,0.403564508196721,300,0.15,5,"may_2017"
"2336",1494474020,0.274438,222610355,0,0,2017-05-11 03:40:20,"li22_31",0.950682,0.0439453,0.284798,0.353515218032787,300,0.15,5,"may_2017"
"2397",1494474325,0.723431,168309859,0,0,2017-05-11 03:45:25,"li22_31",1.21706,0.14575,0.37029,0.453332180327869,300,0.15,5,"may_2017"
"2458",1494474630,0.914443,111387676,0,0,2017-05-11 03:50:30,"li22_31",1.4206,0.181191,0.40747,0.482252683333333,300,0.15,5,"may_2017"
"2518",1494474935,0.739275,55326780,0,0,2017-05-11 03:55:35,"li22_31",1.65073,0.124296,0.523669,0.556390049180328,299,0.15,5,"may_2017"
"2579",1494475239,1.71274,994427183,0,0,2017-05-11 04:00:39,"li22_31",1.79908,0.328857,0.737967,0.836695557377049,300,0.15,5,"may_2017"
"2640",1494475544,0.365037,940924356,0,0,2017-05-11 04:05:44,"li22_31",1.37219,0.301274,0.68504,0.695609754098361,300,0.15,5,"may_2017"
"2701",1494475849,0.428326,887248237,0,0,2017-05-11 04:10:49,"li22_31",1.33293,0.0761155,0.3443965,0.470316941666667,300,0.15,5,"may_2017"
"2761",1494476154,0.316894,829741972,0,0,2017-05-11 04:15:54,"li22_31",0.642865,0.0982647,0.270897,0.29691634,300,0.15,5,"may_2017"
"2816",1494476459,0.186444,771500878,0,0,2017-05-11 04:20:59,"li22_31",0.473305,0,0.196529,0.181357553061225,295,0.15,5,"may_2017"
"3721",1494490477,0.236653,182537436,0,0,2017-05-11 08:14:37,"li22_31",0.608924,0,0.131836,0.145485324074074,300,0.15,5,"may_2017"
"3779",1494490807,0.164428,119901381,0,0,2017-05-11 08:20:07,"li22_31",0.191553,0,0.0878906,0.103812826785714,300,0.15,5,"may_2017"
"3835",1494491112,0.170199,67945439,0,0,2017-05-11 08:25:12,"li22_31",0.206122,0,0.0878906,0.0960891109090909,300,0.15,5,"may_2017"
"3890",1494491417,0.191553,9866474,0,0,2017-05-11 08:30:17,"li22_31",0.219727,0,0.0982647,0.104485291071429,299,0.15,5,"may_2017"
"3950",1494491741,0.186444,946249313,0,0,2017-05-11 08:35:41,"li22_31",0.206122,0,0.0878906,0.0993691611111111,300,0.15,5,"may_2017"
"4010",1494492081,0.158447,883702337,0,0,2017-05-11 08:41:21,"li22_31",0.388114,0,0.116268,0.1120139875,295,0.15,5,"may_2017"
"4069",1494492401,0.175781,829710182,0,0,2017-05-11 08:46:41,"li22_31",0.256243,0,0.131836,0.123632315517241,300,0.15,5,"may_2017"
"4130",1494492721,0.175781,767363772,0,0,2017-05-11 08:52:01,"li22_31",0.256243,0.0439453,0.116268,0.127494867272727,300,0.15,5,"may_2017"
"4186",1494493031,0.170199,711240684,0,0,2017-05-11 08:57:11,"li22_31",0.256243,0,0.107644,0.12213888,300,0.15,5,"may_2017"
"4243",1494493346,0.164428,649214632,0,0,2017-05-11 09:02:26,"li22_31",0.277935,0,0.1354015,0.136980264814815,300,0.15,5,"may_2017"
"4303",1494493681,0.152231,591878874,0,0,2017-05-11 09:08:01,"li22_31",0.256243,0.0439453,0.131836,0.137606175438596,300,0.15,5,"may_2017"
"4360",1494493986,0.201383,534477057,0,0,2017-05-11 09:13:06,"li22_31",0.304462,0.0439453,0.131836,0.141814937288136,300,0.15,5,"may_2017"
"4424",1494494321,0.181191,470190636,0,0,2017-05-11 09:18:41,"li22_31",0.284798,0.0439453,0.120282,0.125668225862069,300,0.15,5,"may_2017"
"4482",1494494626,0.186444,411889182,0,0,2017-05-11 09:23:46,"li22_31",0.236653,0,0.138967,0.139818859649123,300,0.15,5,"may_2017"
"4544",1494494956,0.175781,354232906,0,0,2017-05-11 09:29:16,"li22_31",0.304462,0,0.124296,0.126464790909091,295,0.15,5,"may_2017"
"4601",1494495271,0.248592,295538309,0,0,2017-05-11 09:34:31,"li22_31",0.346026,0,0.116268,0.12416703559322,300,0.15,5,"may_2017"
"4660",1494495576,0.170199,238228013,0,0,2017-05-11 09:39:36,"li22_31",0.294794,0.0439453,0.107644,0.113954485454545,300,0.15,5,"may_2017"
"4715",1494495881,0.152231,178917002,0,0,2017-05-11 09:44:41,"li22_31",0.298052,0,0.124296,0.132841082758621,300,0.15,5,"may_2017"
"4774",1494496191,0.191553,124814460,0,0,2017-05-11 09:49:51,"li22_31",0.281387,0,0.107644,0.121835641818182,300,0.15,5,"may_2017"
"4829",1494496496,0.158447,66454971,0,0,2017-05-11 09:54:56,"li22_31",0.298052,0,0.111956,0.119850887931034,300,0.15,5,"may_2017"
"4890",1494496816,0.210754,3973004,0,0,2017-05-11 10:00:16,"li22_31",0.319927,0,0.111956,0.118088668965517,299,0.15,5,"may_2017"
"4951",1494497135,0.158447,947712787,0,0,2017-05-11 10:05:35,"li22_31",0.284798,0,0.124296,0.126164975,300,0.15,5,"may_2017"
"5010",1494497455,0.164428,887243494,0,0,2017-05-11 10:10:55,"li22_31",0.244677,0,0.120282,0.119759270689655,300,0.15,5,"may_2017"
"5071",1494497775,0.158447,834678104,0,0,2017-05-11 10:16:15,"li22_31",0.277935,0,0.10295435,0.116633018965517,300,0.15,5,"may_2017"
"5133",1494498105,0.196529,766169765,0,0,2017-05-11 10:21:45,"li22_31",0.252447,0,0.107644,0.112923186440678,300,0.15,5,"may_2017"
"5195",1494498440,0.191553,701283110,0,0,2017-05-11 10:27:20,"li22_31",0.31074,0,0.124296,0.12603478245614,300,0.15,5,"may_2017"
"5255",1494498765,0.164428,646060435,0,0,2017-05-11 10:32:45,"li22_31",0.236653,0,0.116268,0.115233954098361,300,0.15,5,"may_2017"
"5317",1494499075,0.191553,585151815,0,0,2017-05-11 10:37:55,"li22_31",0.267309,0,0.116268,0.124366775471698,300,0.15,5,"may_2017"
"5380",1494499440,0.206122,517453998,0,0,2017-05-11 10:44:00,"li22_31",0.281387,0,0.116268,0.127773067272727,300,0.15,5,"may_2017"
"5438",1494499760,0.158447,464628369,0,0,2017-05-11 10:49:20,"li22_31",0.244677,0,0.116268,0.120560025,300,0.15,5,"may_2017"
"5496",1494500075,0.175781,402947687,0,0,2017-05-11 10:54:35,"li22_31",0.244677,0,0.131836,0.134101355172414,300,0.15,5,"may_2017"
"5554",1494500380,0.181191,344682976,0,0,2017-05-11 10:59:40,"li22_31",0.2915,0,0.124296,0.136558352542373,300,0.15,5,"may_2017"
"5613",1494500685,0.232537,287778489,0,0,2017-05-11 11:04:45,"li22_31",0.252447,0,0.124296,0.127186214035088,300,0.15,5,"may_2017"
"5671",1494500995,0.215287,227720032,0,0,2017-05-11 11:09:55,"li22_31",0.240698,0,0.131836,0.124238122222222,300,0.15,5,"may_2017"
"5725",1494501300,0.215287,240982971,0,0,2017-05-11 11:15:00,"li22_31",0.232537,0,0.111956,0.116818182758621,300,0.15,5,"may_2017"
"5783",1494501605,0.240698,117877658,0,0,2017-05-11 11:20:05,"li22_31",0.240698,0,0.107644,0.109885701785714,295,0.15,5,"may_2017"
"5839",1494501910,0.196529,61843137,0,0,2017-05-11 11:25:10,"li22_31",0.256243,0,0.120282,0.121814705172414,300,0.15,5,"may_2017"
"5897",1494502215,0.206122,2847818,0,0,2017-05-11 11:30:15,"li22_31",0.240698,0,0.107644,0.121242354237288,299,0.15,5,"may_2017"
"5958",1494502529,0.186444,948917684,0,0,2017-05-11 11:35:29,"li22_31",0.274438,0,0.124296,0.131674280701754,300,0.15,5,"may_2017"
"6016",1494502839,0.181191,890304790,0,0,2017-05-11 11:40:39,"li22_31",0.259984,0,0.124296,0.120594736363636,300,0.15,5,"may_2017"
