"","secondspastepoch","value","nanoseconds","severity","status","timestamp","klystron","max_value","min_value","median_value","average_value","event_duration_seconds","threshold","event_duration","month"
"1",1448928009,0.152231,980942707,0,0,2015-12-01 00:00:09,"li22_31",0.196529,0.0761155,0.124296,0.123330220886076,900,0.15,15,"dec_2015"
"160",1448928919,0.158447,822749751,0,0,2015-12-01 00:15:19,"li22_31",0.210754,0.0878906,0.124296,0.12854554695122,900,0.15,15,"dec_2015"
"339",1448929914,0.191553,657463430,0,0,2015-12-01 00:31:54,"li22_31",0.583,0.0761155,0.131836,0.135730129375,900,0.15,15,"dec_2015"
"506",1448930864,0.164428,496152198,0,0,2015-12-01 00:47:44,"li22_31",0.240698,0.0761155,0.124296,0.13089525030303,900,0.15,15,"dec_2015"
"691",1448931879,0.158447,307947202,0,0,2015-12-01 01:04:39,"li22_31",0.232537,0.0761155,0.131836,0.130296362048193,900,0.15,15,"dec_2015"
"863",1448932824,0.152231,154353925,0,0,2015-12-01 01:20:24,"li22_31",0.400361,0.0878906,0.124296,0.133654127160494,899,0.15,15,"dec_2015"
"1054",1448933898,0.152231,969049692,0,0,2015-12-01 01:38:18,"li22_31",0.210754,0.0761155,0.116268,0.12140077804878,900,0.15,15,"dec_2015"
"1221",1448934823,0.158447,810930089,0,0,2015-12-01 01:53:43,"li22_31",0.294794,0.0761155,0.124296,0.125646352147239,900,0.15,15,"dec_2015"
"1392",1448935773,0.164428,651985972,0,0,2015-12-01 02:09:33,"li22_31",0.201383,0.0878906,0.124296,0.125158833962264,900,0.15,15,"dec_2015"
"1557",1448936708,0.170199,488662665,0,0,2015-12-01 02:25:08,"li22_31",0.224078,0.0761155,0.124296,0.124199459872611,900,0.15,15,"dec_2015"
"1735",1448937743,0.158447,403304376,0,0,2015-12-01 02:42:23,"li22_31",0.37029,0.0761155,0.120282,0.125471961842105,900,0.15,15,"dec_2015"
"1910",1448938783,0.164428,128232718,0,0,2015-12-01 02:59:43,"li22_31",0.224078,0.0761155,0.124296,0.125140521383648,899,0.15,15,"dec_2015"
"2073",1448939712,0.219727,965317137,0,0,2015-12-01 03:15:12,"li22_31",0.277935,0.0878906,0.131836,0.134062496178344,900,0.15,15,"dec_2015"
"2230",1448940617,0.170199,818393702,0,0,2015-12-01 03:30:17,"li22_31",0.228347,0.0878906,0.131836,0.135222904848485,900,0.15,15,"dec_2015"
"2399",1448941547,0.152231,652679322,0,0,2015-12-01 03:45:47,"li22_31",0.186444,0.0982647,0.131836,0.135692490740741,900,0.15,15,"dec_2015"
"2571",1448942502,0.175781,482372821,0,0,2015-12-01 04:01:42,"li22_31",0.256243,0.0878906,0.131836,0.136592861818182,900,0.15,15,"dec_2015"
