"","secondspastepoch","value","nanoseconds","severity","status","timestamp","klystron","max_value","min_value","median_value","average_value","event_duration_seconds","threshold","event_duration","month"
"1",1480550404,0.348805,956970206,0,0,2016-12-01 00:00:04,"li22_31",0.534618,0.181191,0.380578,0.37418362295082,300,0.15,5,"dec_2016"
"62",1480550709,0.519968,906686259,0,0,2016-12-01 00:05:09,"li22_31",0.555869,0.181191,0.406344,0.396302433333333,295,0.15,5,"dec_2016"
"122",1480551010,0.462993,383184329,0,0,2016-12-01 00:10:10,"li22_31",0.540009,0.158447,0.3881065,0.376927483333333,300,0.15,5,"dec_2016"
"182",1480551314,0.348805,811736734,0,0,2016-12-01 00:15:14,"li22_31",0.529172,0.256243,0.385619,0.38946068852459,300,0.15,5,"dec_2016"
"243",1480551619,0.281387,982195217,0,0,2016-12-01 00:20:19,"li22_31",1.54934,0.206122,0.372888,0.39614737704918,300,0.15,5,"dec_2016"
"304",1480551925,0.346026,323081062,0,0,2016-12-01 00:25:25,"li22_31",0.572977,0.236653,0.400361,0.3926058,299,0.15,5,"dec_2016"
"364",1480552230,0.502977,651685144,0,0,2016-12-01 00:30:30,"li22_31",0.514367,0.201383,0.380578,0.387105672131148,300,0.15,5,"dec_2016"
"425",1480552534,0.538218,583507541,0,0,2016-12-01 00:35:34,"li22_31",0.599334,0.284798,0.400361,0.402211355932203,295,0.15,5,"dec_2016"
"484",1480552839,0.365037,529463804,0,0,2016-12-01 00:40:39,"li22_31",0.562775,0.224078,0.3991365,0.399817566666667,300,0.15,5,"dec_2016"
"544",1480553144,0.365037,472985737,0,0,2016-12-01 00:45:44,"li22_31",0.644365,0.0878906,0.395508,0.365406615254237,300,0.15,5,"dec_2016"
"603",1480553449,0.215287,418534598,0,0,2016-12-01 00:50:49,"li22_31",0.552384,0.0439453,0.33178,0.31722386440678,300,0.15,5,"dec_2016"
"664",1480553764,0.471261,367000989,0,0,2016-12-01 00:56:04,"li22_31",0.602548,0.215287,0.3767505,0.379293883333333,300,0.15,5,"dec_2016"
"724",1480554069,0.452445,308107517,0,0,2016-12-01 01:01:09,"li22_31",0.600943,0.215287,0.3830985,0.375582551724138,300,0.15,5,"dec_2016"
"782",1480554374,0.348805,255331168,0,0,2016-12-01 01:06:14,"li22_31",0.587948,0.224078,0.3360895,0.348793616666667,295,0.15,5,"dec_2016"
"842",1480554675,0.343224,81731302,0,0,2016-12-01 01:11:15,"li22_31",0.518108,0.244677,0.343224,0.355703672131148,299,0.15,5,"dec_2016"
"903",1480554979,0.274438,276844044,0,0,2016-12-01 01:16:19,"li22_31",0.583,0.138967,0.3596975,0.360733683333333,300,0.15,5,"dec_2016"
"963",1480555284,0.450305,393105410,0,0,2016-12-01 01:21:24,"li22_31",0.504893,0.196529,0.351562,0.349375147540984,300,0.15,5,"dec_2016"
"1024",1480555589,0.256243,348847210,0,0,2016-12-01 01:26:29,"li22_31",0.497184,0.206122,0.346026,0.342499779661017,300,0.15,5,"dec_2016"
"1083",1480555894,0.385619,320761934,0,0,2016-12-01 01:31:34,"li22_31",0.521822,0.219727,0.351562,0.34728855,300,0.15,5,"dec_2016"
"1143",1480556199,0.395508,257739139,0,0,2016-12-01 01:36:39,"li22_31",0.475341,0.181191,0.351562,0.348803459016393,300,0.15,5,"dec_2016"
"1204",1480556504,0.263672,199068631,0,0,2016-12-01 01:41:44,"li22_31",0.529172,0.206122,0.340399,0.346650557377049,300,0.15,5,"dec_2016"
"1265",1480556809,0.256243,144385342,0,0,2016-12-01 01:46:49,"li22_31",0.516241,0.181191,0.346026,0.346196950819672,300,0.15,5,"dec_2016"
"1326",1480557114,0.348805,112134123,0,0,2016-12-01 01:51:54,"li22_31",0.612087,0.210754,0.351562,0.349128393442623,300,0.15,5,"dec_2016"
"1387",1480557419,0.164428,49896107,0,0,2016-12-01 01:56:59,"li22_31",0.504893,0.164428,0.334665,0.340974933333333,299,0.15,5,"dec_2016"
